link,date,title,address,area,rooms,bathrooms,garage,price,condo,suite,zone,district,characteristics,createdAt
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 64m² em Cidade Ademar, São Paulo","Avenida Cupecê, 1708 - Cidade Ademar, São Paulo - SP",64,2,2,1,490000,500,1,Zona Sul,Cidade Ademar,"[""Piscina"",""Mobiliado"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Jardim"",""Playground"",""Salão de festas"",""Quadra poliesportiva"",""Bicicletário"",""Portaria 24h"",""Armário embutido"",""Chuveiro a gás"",""Cozinha americana"",""Ambientes integrados"",""Acesso para deficientes"",""Portão eletrônico"",""Câmera de segurança""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de BELLA VISTA PAULICEIA em Bela Vista, São Paulo","Rua Francisca Miquelina, 277 - Bela Vista, São Paulo - SP",28,1,1,--,315000,,1,Bela Vista,Rua Francisca Miquelina,[],2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 4 Quartos à venda, 240m² em Jardim Paulista, São Paulo","Rua Caconde, 261 - Jardim Paulista, São Paulo - SP",240,4,4,2,2560000,2844,3,Zona Sul,Jardim Paulista,"[""Elevador"",""Aceita animais"",""Ar-condicionado"",""Bicicletário"",""Closet"",""Portão eletrônico""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 4 Quartos à venda, 401m² em Vila Suzana, São Paulo","Avenida José Galante, 512 - Vila Suzana, São Paulo - SP",401,4,6,5,3800000,5359,4,Zona Oeste,Vila Suzana,"[""Piscina"",""Mobiliado"",""Churrasqueira"",""Elevador"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Ar-condicionado"",""Quadra de tênis"",""Portaria 24h""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 47m² em Itaim Paulista, São Paulo","Rua Lagoa das Capivaras, 50 - Itaim Paulista, São Paulo - SP",47,2,1,1,199900,259,,Zona Leste,Itaim Paulista,"[""Piscina"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Jardim"",""Playground"",""Salão de festas"",""Quadra poliesportiva"",""Portaria 24h"",""Portão eletrônico"",""Acesso para deficientes""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 58m² em Jardim Ibitirama, São Paulo","Avenida Doutor Francisco Mesquita, 550 - Jardim Ibitirama, São Paulo - SP",58,2,2,1,350000,350,1,Zona Leste,Jardim Ibitirama,"[""Mobiliado"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Aceita animais"",""Espaço gourmet"",""Jardim"",""Playground"",""Salão de festas"",""Quadra poliesportiva"",""Bicicletário"",""Portaria 24h"",""Salão de jogos"",""Acesso para deficientes"",""Portão eletrônico""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 76m² em Bela Vista, São Paulo","Rua Avanhandava, 281 - Bela Vista, São Paulo - SP",76,2,2,--,470000,630,1,Centro,Bela Vista,"[""Aceita animais"",""Mobiliado"",""Acesso para deficientes"",""Elevador"",""Portão eletrônico""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 80m² em Tatuapé, São Paulo","Rua Vilela, 915 - Tatuapé, São Paulo - SP",80,2,2,1,1150000,650,2,Zona Leste,Tatuapé,"[""Piscina"",""Mobiliado"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Ar-condicionado"",""Jardim"",""Varanda gourmet"",""Piscina aquecida"",""Piscina coberta"",""Salão de festas"",""Quadra poliesportiva"",""Portaria 24h"",""Cozinha americana"",""Salão de jogos"",""Spa"",""Sauna"",""Portão eletrônico""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Esquina Pauliceia - 35m² em Bela Vista, São Paulo","Rua Francisca Miquelina, 237 - Bela Vista, São Paulo - SP",35,1,1,2,,,,Bela Vista,Rua Francisca Miquelina,[],2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 3 Quartos à venda, 160m² em Santana, São Paulo","Rua Cesar Zama, 326 - Santana, São Paulo - SP",160,3,3,2,898000,,1,Zona Norte,Santana,"[""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Ar-condicionado"",""Jardim"",""Salão de festas"",""Portaria 24h"",""Closet"",""Portão eletrônico""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 50m² em Barra Funda, São Paulo","Rua Anhangüera, 725 - Barra Funda, São Paulo - SP",50,2,1,1,550000,630,,Zona Oeste,Barra Funda,"[""Piscina"",""Mobiliado"",""Churrasqueira"",""Elevador"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Jardim"",""Playground"",""Varanda gourmet"",""Móvel planejado"",""Salão de festas"",""Bicicletário"",""Portaria 24h"",""Gesso - Sanca - Teto Rebaixado"",""Salão de jogos"",""Portão eletrônico""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 48m² em Centro, São Paulo","Rua Brigadeiro Tobias, 148 - Centro, São Paulo - SP",48,2,2,1,500000,700,1,Centro,Centro,"[""Piscina"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Ar-condicionado"",""Playground"",""Salão de festas"",""Portaria 24h"",""Cozinha americana"",""Lavanderia"",""Sauna"",""Portão eletrônico""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 3 Quartos à venda, 67m² em Ipiranga, São Paulo","Rua Cipriano Barata, 2412 - Ipiranga, São Paulo - SP",67,3,1,1,450000,980,1,Zona Sul,Ipiranga,"[""Piscina"",""Churrasqueira"",""Condomínio fechado"",""Aceita animais"",""Espaço gourmet"",""Jardim"",""Playground"",""Salão de festas"",""Portaria 24h""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 50m² em Raposo Tavares, São Paulo","Avenida Circular, 111 - Raposo Tavares, São Paulo - SP",50,2,1,1,170000,170,,Zona Oeste,Raposo Tavares,"[""Aceita animais"",""Portão eletrônico""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 70m² em Chácara Santo Antônio, São Paulo","Rua São Benedito, 2615 - Chácara Santo Antônio, São Paulo - SP",70,2,2,1,890000,785,1,Zona Sul,Chácara Santo Antônio,"[""Piscina"",""Elevador"",""Condomínio fechado"",""Academia"",""Espaço gourmet"",""Ar-condicionado"",""Jardim"",""Playground"",""Salão de festas"",""Bicicletário"",""Portaria 24h"",""Cozinha americana"",""Lavanderia"",""Portão eletrônico""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Suisen em Liberdade, São Paulo","Rua da Glória, 495 - Liberdade, São Paulo - SP",42,1-2,1,--,498000,,,Liberdade,Rua da Glória,[],2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 68m² em Jardim Patente, São Paulo","Avenida Patente, 193 - Jardim Patente, São Paulo - SP",68,2,1,1,275000,390,,Zona Sul,Jardim Patente,"[""Churrasqueira"",""Condomínio fechado"",""Aceita animais"",""Jardim"",""Playground"",""Salão de festas"",""Portaria 24h"",""Acesso para deficientes"",""Portão eletrônico""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 3 Quartos à venda, 98m² em Vila Clementino, São Paulo","Rua Doutor Bacelar, 317 - Vila Clementino, São Paulo - SP",98,3,2,2,1390000,1000,1,Zona Sul,Vila Clementino,"[""Piscina"",""Churrasqueira"",""Elevador"",""Academia"",""Ar-condicionado"",""Jardim"",""Playground"",""Salão de festas"",""Quadra poliesportiva"",""Portaria 24h"",""Closet"",""Sauna"",""Portão eletrônico""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 60m² em Jaguaré, São Paulo","Avenida Kenkiti Simomoto, 728 - Jaguaré, São Paulo - SP",60,2,2,1,460000,622,1,Zona Oeste,Jaguaré,"[""Piscina"",""Mobiliado"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Espaço gourmet"",""Jardim"",""Móvel planejado"",""Piscina infantil"",""Varanda fechada com vidro"",""Salão de festas"",""Bicicletário"",""Portaria 24h"",""Armário embutido"",""Armário embutido no quarto"",""Chuveiro a gás"",""Closet"",""Cozinha americana"",""Piso vinílico"",""Ventilação natural"",""Ambientes integrados"",""Fogão"",""Lavabo"",""Salão de jogos"",""Portão eletrônico"",""Árvore frutífera"",""Espaço Pet"",""Forno de pizza"",""Horta"",""Reservatório de água""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Sala Comercial à venda, 45m² em Brooklin, São Paulo","Avenida Portugal, 1629 - Brooklin, São Paulo - SP",45,--,2,1,330000,976,,Zona Sul,Brooklin,[],2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 72m² em Santana, São Paulo","Rua Conselheiro Moreira de Barros, 2287 - Santana, São Paulo - SP",72,2,2,2,850000,950,1,Zona Norte,Santana,"[""Piscina"",""Mobiliado"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Ar-condicionado"",""Jardim"",""Playground"",""Varanda gourmet"",""Salão de festas"",""Quadra poliesportiva"",""Bicicletário"",""Portaria 24h"",""Cozinha americana"",""Portão eletrônico"",""Coworking"",""Sauna""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 1 Quarto à venda, 38m² em Bela Vista, São Paulo","Rua Almirante Marques de Leão, 336 - Bela Vista, São Paulo - SP",38,1,1,1,560000,627,1,Centro,Bela Vista,"[""Piscina"",""Elevador"",""Aceita animais"",""Ar-condicionado"",""Salão de festas"",""Portaria 24h"",""Cozinha americana"",""Portão eletrônico""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 96m² em Vila Andrade, São Paulo","Rua Carvalho de Freitas, 255 - Vila Andrade, São Paulo - SP",96,2,3,2,860000,,2,Zona Sul,Vila Andrade,"[""Piscina"",""Churrasqueira"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Jardim"",""Playground"",""Varanda gourmet"",""Salão de festas"",""Quadra poliesportiva"",""Bicicletário"",""Portaria 24h"",""Cozinha americana"",""Salão de jogos"",""Sauna"",""Acesso para deficientes"",""Portão eletrônico""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 3 Quartos à venda, 96m² em Jardim Prudência, São Paulo","Rua Ossian Terceiro Teles - Jardim Prudência, São Paulo - SP",96,3,3,2,880000,1600,1,Zona Sul,Jardim Prudência,"[""Piscina"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Ar-condicionado"",""Playground"",""Salão de festas"",""Quadra poliesportiva"",""Portaria 24h"",""Salão de jogos"",""Sauna"",""Portão eletrônico""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Cobertura com 4 Quartos à venda, 256m² em Alto da Lapa, São Paulo","Rua Doutor José Elias - Alto da Lapa, São Paulo - SP",256,4,5,4,2680000,2300,3,Zona Oeste,Alto da Lapa,"[""Piscina infantil"",""Estacionamento para visitantes"",""Guarita"",""Armário embutido"",""Armário embutido no quarto"",""Depósito"",""Gesso - Sanca - Teto Rebaixado"",""Árvore frutífera"",""Brinquedoteca"",""Piscina para adulto"",""Espaço teen"",""Pista de skate"",""Hall de entrada"",""Piscina privativa""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 3 Quartos à venda, 156m² em Vila Olímpia, São Paulo","Rua Alvorada, 153 - Vila Olímpia, São Paulo - SP",156,3,5,3,3280000,1700,3,Zona Sul,Vila Olímpia,"[""Piscina"",""Mobiliado"",""Elevador"",""Condomínio fechado"",""Academia"",""Espaço gourmet"",""Ar-condicionado"",""Playground"",""Varanda gourmet"",""Salão de festas"",""Quadra poliesportiva"",""Quadra de tênis"",""Portaria 24h"",""Closet"",""Acesso para deficientes"",""Spa""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 69m² em Vila Leopoldina, São Paulo","Avenida Mofarrej, 1130 - Vila Leopoldina, São Paulo - SP",69,2,2,1,650000,850,1,Zona Oeste,Vila Leopoldina,"[""Piscina"",""Elevador"",""Condomínio fechado"",""Academia"",""Ar-condicionado"",""Jardim"",""Playground"",""Salão de festas"",""Bicicletário"",""Portaria 24h"",""Cozinha americana"",""Lavanderia"",""Sauna"",""Acesso para deficientes"",""Portão eletrônico""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 3 Quartos à venda, 110m² em Consolação, São Paulo","Rua Bela Cintra, 222 - Consolação, São Paulo - SP",110,3,2,1,1490000,1428,1,Centro,Consolação,"[""Aceita animais"",""Ar-condicionado"",""Salão de festas"",""Portaria 24h"",""Cozinha americana"",""Portão eletrônico""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 43m² em Guarapiranga, São Paulo","Rua João Alves de Torres, 174 - Guarapiranga, São Paulo - SP",43,2,1,1,210000,,,Zona Sul,Guarapiranga,"[""Condomínio fechado"",""Portão eletrônico""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 49m² em Jardim São Bernardo, São Paulo","Rua Sinfonia Italiana, 345 - Jardim São Bernardo, São Paulo - SP",49,2,1,1,284900,400,,Zona Sul,Jardim São Bernardo,"[""Mobiliado"",""Churrasqueira"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Jardim"",""Playground"",""Salão de festas"",""Quadra poliesportiva"",""Portaria 24h"",""Salão de jogos""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Casa com 5 Quartos à venda, 816m² em Alto Da Boa Vista, São Paulo","Rua Américo Brasiliense - Alto Da Boa Vista, São Paulo - SP",816,5,9,6,3500000,,5,Zona Sul,Alto Da Boa Vista,"[""Aceita animais"",""Churrasqueira na varanda"",""Closet"",""Lareira"",""Sala de jantar"",""Sala grande"",""Portão eletrônico""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 4 Quartos à venda, 196m² em Jardim Ampliação, São Paulo","Rua Antônio Aggio, 135 - Jardim Ampliação, São Paulo - SP",196,4,5,3,890000,2026,2,Zona Sul,Jardim Ampliação,"[""Piscina"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Jardim"",""Varanda gourmet"",""Salão de festas"",""Portaria 24h"",""Chuveiro a gás"",""Lareira"",""Quadra de squash"",""Salão de jogos"",""Sauna"",""Portão eletrônico"",""Espaço Pet""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 3 Quartos à venda, 105m² em Vila Ipojuca, São Paulo","Rua Hungara, 113 - Vila Ipojuca, São Paulo - SP",105,3,3,2,797000,1500,,Zona Oeste,Vila Ipojuca,"[""Piscina"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Jardim"",""Playground"",""Salão de festas"",""Bicicletário"",""Portaria 24h"",""Closet"",""Salão de jogos"",""Acesso para deficientes"",""Sauna""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 3 Quartos à venda, 83m² em Aclimação, São Paulo","Rua Batista Cepelos, 18 - Aclimação, São Paulo - SP",83,3,2,--,560000,668,,Centro,Aclimação,"[""Aceita animais"",""Mobiliado"",""Elevador""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 75m² em Belenzinho, São Paulo","Rua Toledo Barbosa, 326 - Belenzinho, São Paulo - SP",75,2,2,1,635000,355,1,Zona Leste,Belenzinho,"[""Piscina"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Ar-condicionado"",""Jardim"",""Playground"",""Varanda gourmet"",""Salão de festas"",""Portaria 24h"",""Cozinha americana"",""Salão de jogos"",""Acesso para deficientes"",""Sauna"",""Portão eletrônico""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 38m² em Parada Inglesa, São Paulo","Rua Ladário - Parada Inglesa, São Paulo - SP",38,2,1,--,260000,,,Zona Norte,Parada Inglesa,"[""Portão eletrônico"",""Câmera de segurança""]",2023-07-24-21:24:50
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 64m² em Cidade Ademar, São Paulo","Avenida Cupecê, 1708 - Cidade Ademar, São Paulo - SP",64,2,2,1,490000,500,1,Zona Sul,Cidade Ademar,"[""Piscina"",""Mobiliado"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Jardim"",""Playground"",""Salão de festas"",""Quadra poliesportiva"",""Bicicletário"",""Portaria 24h"",""Armário embutido"",""Chuveiro a gás"",""Cozinha americana"",""Ambientes integrados"",""Acesso para deficientes"",""Portão eletrônico"",""Câmera de segurança""]",2023-07-24-21:24:55
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2023-01-06,"Foto 1 de BELLA VISTA PAULICEIA em Bela Vista, São Paulo","Rua Francisca Miquelina, 277 - Bela Vista, São Paulo - SP",28,1,1,--,315000,,1,Bela Vista,Rua Francisca Miquelina,[],2023-07-24-21:24:55
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2023-01-06,"Foto 1 de Apartamento com 4 Quartos à venda, 240m² em Jardim Paulista, São Paulo","Rua Caconde, 261 - Jardim Paulista, São Paulo - SP",240,4,4,2,2560000,2844,3,Zona Sul,Jardim Paulista,"[""Elevador"",""Aceita animais"",""Ar-condicionado"",""Bicicletário"",""Closet"",""Portão eletrônico""]",2023-07-24-21:24:55
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2023-01-06,"Foto 1 de Apartamento com 4 Quartos à venda, 401m² em Vila Suzana, São Paulo","Avenida José Galante, 512 - Vila Suzana, São Paulo - SP",401,4,6,5,3800000,5359,4,Zona Oeste,Vila Suzana,"[""Piscina"",""Mobiliado"",""Churrasqueira"",""Elevador"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Ar-condicionado"",""Quadra de tênis"",""Portaria 24h""]",2023-07-24-21:24:55
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 47m² em Itaim Paulista, São Paulo","Rua Lagoa das Capivaras, 50 - Itaim Paulista, São Paulo - SP",47,2,1,1,199900,259,,Zona Leste,Itaim Paulista,"[""Piscina"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Jardim"",""Playground"",""Salão de festas"",""Quadra poliesportiva"",""Portaria 24h"",""Portão eletrônico"",""Acesso para deficientes""]",2023-07-24-21:24:55
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 58m² em Jardim Ibitirama, São Paulo","Avenida Doutor Francisco Mesquita, 550 - Jardim Ibitirama, São Paulo - SP",58,2,2,1,350000,350,1,Zona Leste,Jardim Ibitirama,"[""Mobiliado"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Aceita animais"",""Espaço gourmet"",""Jardim"",""Playground"",""Salão de festas"",""Quadra poliesportiva"",""Bicicletário"",""Portaria 24h"",""Salão de jogos"",""Acesso para deficientes"",""Portão eletrônico""]",2023-07-24-21:24:55
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 76m² em Bela Vista, São Paulo","Rua Avanhandava, 281 - Bela Vista, São Paulo - SP",76,2,2,--,470000,630,1,Centro,Bela Vista,"[""Aceita animais"",""Mobiliado"",""Acesso para deficientes"",""Elevador"",""Portão eletrônico""]",2023-07-24-21:24:55
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 80m² em Tatuapé, São Paulo","Rua Vilela, 915 - Tatuapé, São Paulo - SP",80,2,2,1,1150000,650,2,Zona Leste,Tatuapé,"[""Piscina"",""Mobiliado"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Ar-condicionado"",""Jardim"",""Varanda gourmet"",""Piscina aquecida"",""Piscina coberta"",""Salão de festas"",""Quadra poliesportiva"",""Portaria 24h"",""Cozinha americana"",""Salão de jogos"",""Spa"",""Sauna"",""Portão eletrônico""]",2023-07-24-21:24:55
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2023-01-06,"Foto 1 de Esquina Pauliceia - 35m² em Bela Vista, São Paulo","Rua Francisca Miquelina, 237 - Bela Vista, São Paulo - SP",35,1,1,2,,,,,,,2023-07-24-21:24:55
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2023-01-06,"Foto 1 de Apartamento com 3 Quartos à venda, 160m² em Santana, São Paulo","Rua Cesar Zama, 326 - Santana, São Paulo - SP",160,3,3,2,898000,,1,Zona Norte,Santana,"[""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Ar-condicionado"",""Jardim"",""Salão de festas"",""Portaria 24h"",""Closet"",""Portão eletrônico""]",2023-07-24-21:24:55
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 50m² em Barra Funda, São Paulo","Rua Anhangüera, 725 - Barra Funda, São Paulo - SP",50,2,1,1,550000,630,,Zona Oeste,Barra Funda,"[""Piscina"",""Mobiliado"",""Churrasqueira"",""Elevador"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Jardim"",""Playground"",""Varanda gourmet"",""Móvel planejado"",""Salão de festas"",""Bicicletário"",""Portaria 24h"",""Gesso - Sanca - Teto Rebaixado"",""Salão de jogos"",""Portão eletrônico""]",2023-07-24-21:24:55
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 48m² em Centro, São Paulo","Rua Brigadeiro Tobias, 148 - Centro, São Paulo - SP",48,2,2,1,500000,700,1,Centro,Centro,"[""Piscina"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Ar-condicionado"",""Playground"",""Salão de festas"",""Portaria 24h"",""Cozinha americana"",""Lavanderia"",""Sauna"",""Portão eletrônico""]",2023-07-24-21:24:55
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2023-01-06,"Foto 1 de Apartamento com 3 Quartos à venda, 67m² em Ipiranga, São Paulo","Rua Cipriano Barata, 2412 - Ipiranga, São Paulo - SP",67,3,1,1,450000,980,1,Zona Sul,Ipiranga,"[""Piscina"",""Churrasqueira"",""Condomínio fechado"",""Aceita animais"",""Espaço gourmet"",""Jardim"",""Playground"",""Salão de festas"",""Portaria 24h""]",2023-07-24-21:24:55
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 50m² em Raposo Tavares, São Paulo","Avenida Circular, 111 - Raposo Tavares, São Paulo - SP",50,2,1,1,170000,170,,Zona Oeste,Raposo Tavares,"[""Aceita animais"",""Portão eletrônico""]",2023-07-24-21:24:55
https://web.archive.org/web/20230106/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2023-01-06,"Foto 1 de Apartamento com 2 Quartos à venda, 70m² em Chácara Santo Antônio, São Paulo","Rua São Benedito, 2615 - Chácara Santo Antônio, São Paulo - SP",70,2,2,1,890000,785,1,Zona Sul,Chácara Santo Antônio,"[""Piscina"",""Elevador"",""Condomínio fechado"",""Academia"",""Espaço gourmet"",""Ar-condicionado"",""Jardim"",""Playground"",""Salão de festas"",""Bicicletário"",""Portaria 24h"",""Cozinha americana"",""Lavanderia"",""Portão eletrônico""]",2023-07-24-21:24:55
