link,date,title,address,area,rooms,suite,bathrooms,garage,price,condo,zone,district,characteristics,createdAt
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2018-01-05,"Apartamento com 2 Quartos à Venda, 72m²","Rua dos Pinheiros, 801 - Pinheiros, São Paulo - SP",72,2,1,2,1,799000,400,Zona Oeste,Pinheiros,"[""Academia"",""Ar condicionado"",""Piscina"",""Perto de shopping center"",""Interfone"",""Salão de festas"",""Sacada"",""Perto de vias de acesso"",""Espaço gourmet"",""Segurança 24h"",""Churrasqueira"",""Sistema de alarme"",""Jardim"",""Elevador"",""Playground"",""Condomínio fechado"",""Quadra poliesportiva"",""Perto de escola"",""Próximo a hospitais"",""Home cinema"",""Quadra de tênis"",""Espaço verde / Parque"",""Piscina adulta"",""Piscina infantil"",""Cinema"",""Salão de jogos"",""Salão de jogos juvenil"",""Recepção"",""Massagem"",""Sauna"",""Serviços públicos essenciais"",""Pista de cooper"",""Spa"",""Quadra de squash"",""Espelhos d'água"",""Varanda gourmet"",""Gerador elétrico"",""Depósito"",""Cabeamento completo"",""TV a cabo"",""Conexão à internet"",""Garagem"",""Cozinha"",""Área de serviço"",""Circuito de segurança"",""Vigia""]",2023-07-24-22:16:36
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2018-01-05,"Apartamento com 2 Quartos para Venda/Aluguel, 53m²","Estrada de Itapecerica, 6575 - Capão Redondo, São Paulo - SP",53,2,0,1,1,170000,125,Zona Sul,Capão Redondo,"[""Segurança 24h"",""Perto de vias de acesso"",""Interfone"",""Mobiliado"",""Condomínio fechado"",""Perto de shopping center""]",2023-07-24-22:16:36
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2018-01-05,Praça São Paulo Comercial,"Rua Henri Dunant, 792 - Santo Amaro, São Paulo - SP",40-44,0,,1,1,,,Zona Sul,Santo Amaro,[],2023-07-24-22:16:36
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2018-01-05,"Apartamento com 3 Quartos para Venda/Aluguel, 124m²","Rua Natingui, 165 - Vila Madalena, São Paulo - SP",124,3,1,4,3,1290000,2500,Zona Oeste,Vila Madalena,"[""Perto de vias de acesso"",""Condomínio fechado"",""Playground"",""Sacada"",""Salão de festas"",""Segurança 24h"",""Academia"",""Depósito"",""Elevador"",""Perto de shopping center"",""Sistema de alarme"",""Piscina"",""Interfone"",""Jardim""]",2023-07-24-22:16:36
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2018-01-05,"Apartamento com 2 Quartos à Venda, 43m²","Avenida Deputado Cantidio Sampaio, 490 - Vila Souza, São Paulo - SP",43,2,0,1,1,199000,240,Zona Norte,Vila Souza,"[""Perto de shopping center"",""Academia"",""Condomínio fechado"",""Sacada"",""Quadra poliesportiva"",""Elevador"",""Espaço gourmet"",""Churrasqueira"",""Segurança 24h"",""Salão de festas"",""Perto de vias de acesso"",""Sistema de alarme"",""Interfone"",""Jardim"",""Piscina"",""Playground"",""Circuito de segurança""]",2023-07-24-22:16:36
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2018-01-05,"Apartamento com 2 Quartos à Venda, 40m²","Avenida Agenor Couto de Magalhães, 71 - Jardim Regina, São Paulo - SP",40,2,0,1,1,169000,170,Zona Norte,Jardim Regina,"[""Gerador elétrico"",""Varanda gourmet"",""Vigia"",""Circuito de segurança"",""Segurança 24h"",""Interfone"",""Condomínio fechado"",""Sistema de alarme"",""Pista de cooper"",""Serviços públicos essenciais"",""Vista exterior"",""Área de serviço"",""Cozinha"",""Lavanderia"",""Garagem"",""Conexão à internet"",""TV a cabo"",""Cabeamento completo"",""Salão de jogos juvenil"",""Salão de jogos"",""Piscina infantil"",""Piscina adulta"",""Espaço verde / Parque"",""Quadra poliesportiva"",""Piscina"",""Salão de festas"",""Playground"",""Quintal"",""Sacada"",""Próximo a hospitais"",""Perto de escola"",""Perto de shopping center"",""Perto de vias de acesso"",""Churrasqueira"",""Elevador"",""Jardim"",""Espaço gourmet"",""Academia""]",2023-07-24-22:16:36
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2018-01-05,"Apartamento com 2 Quartos à Venda, 41m²","Rua José Bento, 480 - Cambuci, São Paulo - SP",41,2,0,1,0,184900,180,Zona Sul,Cambuci,"[""Perto de vias de acesso"",""Perto de shopping center"",""Perto de escola"",""Próximo a hospitais"",""Churrasqueira"",""Elevador"",""Jardim"",""Espaço gourmet"",""Playground"",""Salão de festas"",""Cabeamento completo"",""Garagem"",""Sistema de alarme"",""Condomínio fechado"",""Interfone"",""Segurança 24h"",""Vigia"",""Serviços públicos essenciais""]",2023-07-24-22:16:36
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2018-01-05,"Ponto Comercial    à Venda, 140m²","Praça Sílvio Romero - Cidade Mae Do Ceu, São Paulo - SP",140,0,0,0,0,55000,,Zona Leste,Cidade Mae Do Ceu,[],2023-07-24-22:16:36
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2018-01-05,"Flat com  Quarto para Venda/Aluguel, 28m²","Rua Capote Valente, 500 - Pinheiros, São Paulo - SP",28,1,1,1,1,320000,1270,Zona Oeste,Pinheiros,"[""Perto de vias de acesso"",""Perto de shopping center"",""Perto de escola"",""Próximo a hospitais"",""Elevador"",""Jardim"",""Academia"",""Piscina"",""Recepção"",""Sauna"",""Serviços públicos essenciais"",""Piscina infantil"",""Piscina adulta"",""Espaço verde / Parque"",""Quadra poliesportiva"",""Varanda gourmet"",""Gerador elétrico"",""Vigia"",""Circuito de segurança"",""Segurança 24h"",""Interfone"",""Condomínio fechado"",""Sistema de alarme"",""Aquecimento"",""Vista exterior"",""Lavanderia"",""Garagem"",""Conexão à internet"",""TV a cabo"",""Ar condicionado"",""Mobiliado""]",2023-07-24-22:16:36
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=2,2018-01-05,Attimo Tatuapé,"Rua Tenente Gelás - Tatuapé, São Paulo - SP",50-51,2,,2,1,340000,,Zona Leste,Tatuapé,[],2023-07-24-22:16:36
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Apartamento com 3 Quartos à Venda, 82m²","Rua Santo Irineu, 60 - Vila Mariana, São Paulo - SP",82,3,1,3,2,699000,,,,"[""Perto de vias de acesso"",""Perto de shopping center"",""Perto de escola"",""Próximo a hospitais"",""Quintal"",""Sacada"",""Depósito"",""Cabeamento completo"",""TV a cabo"",""Conexão à internet"",""Garagem"",""Lavanderia"",""Cozinha"",""Área de serviço"",""Vista exterior"",""Vigia"",""Circuito de segurança"",""Segurança 24h"",""Condomínio fechado"",""Sistema de alarme"",""Interfone"",""Gerador elétrico"",""Varanda gourmet"",""Serviços públicos essenciais"",""Sauna"",""Recepção"",""Salão de jogos juvenil"",""Salão de jogos"",""Piscina infantil"",""Piscina adulta"",""Espaço verde / Parque"",""Quadra poliesportiva"",""Piscina"",""Playground"",""Salão de festas"",""Academia"",""Espaço gourmet"",""Jardim"",""Elevador"",""Churrasqueira""]",2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,Colinas de Ankara,"Alameda dos Guaramomis - Planalto Paulista, São Paulo - SP",628,4,,4,8,6500000,,Zona Sul,Planalto Paulista,[],2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Apartamento com 2 Quartos para Venda/Aluguel, 48m²","Rua João Simões de Souza, 430 - Parque Rebouças, São Paulo - SP",48,2,0,1,1,318000,350,Zona Sul,Parque Rebouças,"[""Perto de vias de acesso"",""Perto de shopping center"",""Perto de escola"",""Sacada"",""Mobiliado"",""Cabeamento completo"",""Garagem"",""Lavanderia"",""Cozinha"",""Área de serviço"",""Sistema de alarme"",""Condomínio fechado"",""Interfone"",""Segurança 24h"",""Circuito de segurança"",""Salão de jogos"",""Piscina infantil"",""Piscina adulta"",""Quadra poliesportiva"",""Piscina"",""Salão de festas"",""Playground"",""Academia"",""Espaço gourmet"",""Elevador"",""Churrasqueira""]",2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Apartamento com 3 Quartos à Venda, 96m²","Rua Francisco José da Silva, 238 - Vila Andrade, São Paulo - SP",96,3,,3,2,487000,,,,,2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Apartamento com 3 Quartos à Venda, 82m²","Rua Marfim, 135 - Interlagos, São Paulo - SP",82,3,1,2,2,387000,530,Zona Sul,Interlagos,"[""Jardim"",""Quadra poliesportiva"",""Piscina"",""Segurança 24h"",""Condomínio fechado"",""Playground"",""Churrasqueira"",""Perto de vias de acesso"",""Perto de shopping center"",""Sacada"",""Sistema de alarme"",""Salão de festas"",""Espaço gourmet"",""Elevador"",""Academia"",""Interfone""]",2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Apartamento com 3 Quartos à Venda, 94m²","Rua Professor Dorival Dias Minhoto, 333 - Lauzane Paulista, São Paulo - SP",94,3,1,2,2,660000,680,,,"[""Churrasqueira"",""Piscina"",""Playground"",""Interfone"",""Sauna"",""Jardim"",""Sacada"",""Quadra poliesportiva"",""Salão de festas""]",2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Apartamento com 2 Quartos à Venda, 52m²","Rua São Célso, 315 - Penha, São Paulo - SP",52,2,,1,1,249900,,,,,2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Apartamento com 2 Quartos à Venda, 47m²","Avenida Forte do Leme, 680 - Parque São Lourenço, São Paulo - SP",47,2,0,1,1,204900,200,Zona Leste,Parque São Lourenço,"[""Academia"",""Quadra poliesportiva"",""Interfone"",""Piscina"",""Elevador"",""Segurança 24h"",""Playground"",""Espaço gourmet"",""Condomínio fechado"",""Churrasqueira"",""Perto de shopping center"",""Jardim"",""Sacada"",""Perto de vias de acesso"",""Salão de festas""]",2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,Átrio Vila Madalena,"Rua Heitor Penteado, 1977 - Sumarezinho, São Paulo - SP",36-74,1,,1-2,1,439000,,Zona Oeste,Sumarezinho,[],2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Apartamento com 3 Quartos à Venda, 88m²","Rua João Rudge, 450 - Casa Verde, São Paulo - SP",88,3,1,2,2,770000,450,Zona Norte,Casa Verde,"[""Churrasqueira"",""Elevador"",""Jardim"",""Espaço gourmet"",""Academia"",""Salão de festas"",""Playground"",""Piscina"",""Quadra poliesportiva"",""Sacada"",""Mobiliado"",""Perto de vias de acesso"",""Perto de shopping center"",""Sistema de alarme"",""Condomínio fechado"",""Interfone"",""Segurança 24h""]",2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Imóvel comercial com 14 Quartos à Venda, 873m²","Rua Antonio Aggio, 443 - Jardim Ampliação, São Paulo - SP",873,14,,14,3,3999000,,,,,2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Apartamento com 3 Quartos à Venda, 87m²","Rua Oliveira Alves, 400 - Ipiranga, São Paulo - SP",87,3,,3,2,759000,,,,,2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Apartamento com 2 Quartos à Venda, 51m²","Rua Benjamin Pereira, 895 - Jaçanã, São Paulo - SP",51,2,0,1,1,25900,290,Zona Norte,Jaçanã,"[""Mobiliado"",""Piscina"",""Sacada"",""Interfone"",""Sistema de alarme"",""Segurança 24h"",""Jardim"",""Condomínio fechado"",""Churrasqueira"",""Academia"",""Quadra poliesportiva"",""Elevador"",""Salão de festas"",""Playground"",""Perto de shopping center"",""Espaço gourmet"",""Perto de vias de acesso"",""Perto de escola"",""Próximo a hospitais"",""Cabeamento completo"",""Garagem"",""Circuito de segurança"",""Vigia"",""Espaço verde / Parque"",""Piscina adulta"",""Piscina infantil"",""Salão de jogos"",""Salão de jogos juvenil"",""Recepção"",""Serviços públicos essenciais"",""Cozinha"",""Vista exterior"",""Área de serviço"",""Lavanderia"",""Conexão à internet"",""TV a cabo""]",2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Apartamento com 3 Quartos à Venda, 87m²","Rua José Gonçalves, 180 - Vila Andrade, São Paulo - SP",87,3,,3,2,540000,,,,,2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Apartamento com 3 Quartos à Venda, 110m²","Rua Lourenço Prado, 209 - Butantã, São Paulo - SP",110,3,,2,1,450000,,,,,2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,Merano Moema,"Avenida Açocê - Moema, São Paulo - SP",400,4,,5,5,7352000,,Zona Sul,Moema,[],2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Apartamento com 3 Quartos à Venda, 89m²","Rua das Flechas, 00 - Jardim Prudência, São Paulo - SP",89,3,,2,2,680000,,,,,2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Apartamento com 2 Quartos à Venda, 43m²","Rua Salvador Leme, 200 - Bom Retiro, São Paulo - SP",43,2,,1,1,170950,,,,,2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Apartamento com 2 Quartos à Venda, 50m²","Rua Dias de Tolêdo, 242 - Saúde, São Paulo - SP",50,2,,2,1,460000,,,,,2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Apartamento com 2 Quartos à Venda, 131m²","Rua dos Bandeirantes, 146 - Bom Retiro, São Paulo - SP",131,2,,1,1,450000,,,,,2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Apartamento com 2 Quartos à Venda, 55m²","Avenida Santa Mônica, 593 - Pirituba, São Paulo - SP",55,2,0,1,1,199000,250,,,"[""Cozinha"",""Interfone"",""Sacada"",""Área de serviço""]",2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Cobertura com 3 Quartos à Venda, 145m²","Rua Manuel Leiroz, 400 - Vila Penteado, São Paulo - SP",145,3,,3,2,959210,,,,,2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,Ybyrá,"Rua Girassol, 998 - Vila Madalena, São Paulo - SP",60-70,2,,2,1-2,,,Zona Oeste,Vila Madalena,[],2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Apartamento com 2 Quartos à Venda, 40m²","Avenida Vila Ema, 3000 - Vila Ema, São Paulo - SP",40,2,,1,0,199999,,,,,2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Apartamento com 2 Quartos à Venda, 54m²","Avenida Professor Luiz Ignácio Anhaia Mello, 3800 - Vila Prudente, São Paulo - SP",54,2,1,2,1,243500,,,,"[""Perto de shopping center"",""Perto de vias de acesso"",""Perto de escola"",""Próximo a hospitais"",""Sacada"",""Cozinha"",""Área de serviço"",""Garagem"",""Lavanderia"",""Churrasqueira"",""Elevador"",""Espaço gourmet"",""Salão de festas"",""Playground"",""Piscina"",""Quadra poliesportiva"",""Piscina adulta"",""Piscina infantil"",""Salão de jogos"",""Salão de jogos juvenil"",""Serviços públicos essenciais"",""Condomínio fechado"",""Segurança 24h"",""Interfone"",""Vigia""]",2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Casa de Condomínio com 4 Quartos à Venda, 390m²","Rua Barão de Cotegipe, 1 - Granja Julieta, São Paulo - SP",390,4,,6,4,2600000,,,,,2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Ponto Comercial    para Venda/Aluguel, 42m²","Praça da Sé, 158 - Sé, São Paulo - SP",42,0,0,1,0,200000,437,,,[],2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Apartamento com 3 Quartos para Venda/Aluguel, 57m²","Estrada do Campo Limpo, 5785 - Campo Limpo, São Paulo - SP",57,3,,2,1,310000,,,,,2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,"Flat com  Quarto para Venda/Aluguel, 28m²","Rua Capote Valente, 500 - Pinheiros, São Paulo - SP",28,1,1,1,1,320000,1270,Zona Oeste,Pinheiros,"[""Perto de vias de acesso"",""Perto de shopping center"",""Perto de escola"",""Próximo a hospitais"",""Elevador"",""Jardim"",""Academia"",""Piscina"",""Recepção"",""Sauna"",""Serviços públicos essenciais"",""Piscina infantil"",""Piscina adulta"",""Espaço verde / Parque"",""Quadra poliesportiva"",""Varanda gourmet"",""Gerador elétrico"",""Vigia"",""Circuito de segurança"",""Segurança 24h"",""Interfone"",""Condomínio fechado"",""Sistema de alarme"",""Aquecimento"",""Vista exterior"",""Lavanderia"",""Garagem"",""Conexão à internet"",""TV a cabo"",""Ar condicionado"",""Mobiliado""]",2023-07-24-22:16:38
https://web.archive.org/web/20180105/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=3,2018-01-05,Petit Village Begônia,"Rua Heloísa Penteado - Vila Esperança, São Paulo - SP",84-94,--,,--,--,420000,,Zona Leste,Vila Esperança,[],2023-07-24-22:16:38
