link,date,title,address,area,rooms,suite,bathrooms,garage,price,condo,zone,district,characteristics,createdAt
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/,2019-01-03,"Apartamento com 2 Quartos para alugar, 71m²","Rua Pais Leme, 215 - Pinheiros, São Paulo - SP",71,2,,2,1,5000,,,,,2023-07-25-14:51:43
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Apartamento com 2 Quartos para alugar, 65m²","Rua Vieira de Morais, 1900 - Campo Belo, São Paulo - SP",65,2,,2,1,2000,,,,,2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Kitnet com 1 Quarto para alugar, 30m²","Rua Alcides Alves - Casa Verde, São Paulo - SP",30,1,,1,--,650,,,,,2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Apartamento com 3 Quartos para alugar, 94m²","Rua Alexandre Dumas, 590 - Chácara Santo Antônio, São Paulo - SP",94,3,--,2,1,2300,1121,Zona Sul,Chácara Santo Antônio,"[""Perto de vias de acesso"",""Próximo a shopping"",""Próximo a transporte público"",""Próximo a escola"",""Próximo a hospitais"",""Cabeamento estruturado"",""Garagem"",""Cozinha"",""Área de serviço"",""Vista exterior"",""Interfone"",""Segurança 24h"",""Circuito de segurança"",""Churrasqueira"",""Elevador"",""Jardim"",""Salão de festas"",""Playground"",""Piscina"",""Piscina para adulto"",""Piscina infantil"",""Sauna""]",2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Apartamento com 1 Quarto para alugar, 54m²","Rua Santo Antônio, 722 - Bela Vista, São Paulo - SP",54,1,,1,1,2800,,,,,2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Kitnet com 1 Quarto para alugar, 40m²","Rua do Gasômetro - Brás, São Paulo - SP",40,1,,1,--,900,,,,,2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Apartamento com 2 Quartos para alugar, 48m²","Rua Franklin do Amaral, 1398 - Vila Nova Cachoeirinha, São Paulo - SP",48,2,,1,1,1583,,,,,2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Apartamento com 2 Quartos para alugar, 62m²","Rua Padre Estevão Pernet, 880 - Tatuapé, São Paulo - SP",62,2,1,2,2,1500,800,Zona Leste,Tatuapé,"[""Churrasqueira"",""Academia"",""Cozinha"",""Garagem"",""Salão de festas"",""Playground"",""Piscina"",""Sauna""]",2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Flat com 1 Quarto para venda ou aluguel, 30m²","Avenida Macuco, 579 - Moema, São Paulo - SP",30,1,,1,1,1500,,,,,2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Apartamento com 1 Quarto para alugar, 27m²","Rua Butantã, 408 - Pinheiros, São Paulo - SP",27,1,--,1,1,1750,396,Zona Oeste,Pinheiros,"[""Lavanderia"",""Piscina""]",2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Apartamento com 2 Quartos para venda ou aluguel, 70m²","Rua Rio Grande, 599 - Vila Mariana, São Paulo - SP",70,2,,2,1,2400,,,,,2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Apartamento com 1 Quarto para alugar, 44m²","Rua Dona Veridiana - Higienópolis, São Paulo - SP",44,1,--,1,1,2050,719,,Viva Real,"[""Perto de vias de acesso"",""Próximo a shopping"",""Próximo a transporte público"",""Próximo a escola"",""Próximo a hospitais"",""Varanda"",""TV a cabo"",""Lavanderia"",""Cozinha"",""Vista exterior"",""Condomínio fechado"",""Segurança 24h""]",2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Apartamento com 3 Quartos para alugar, 130m²","Rua Belchior de Azevedo, 156 - Vila Leopoldina, São Paulo - SP",130,3,1,4,2,4500,1007,Zona Oeste,Vila Leopoldina,"[""Perto de vias de acesso"",""Próximo a shopping"",""Próximo a transporte público"",""Próximo a escola"",""Próximo a hospitais"",""Churrasqueira"",""Elevador"",""Jardim"",""Espaço gourmet"",""Academia"",""Salão de festas"",""Playground"",""Piscina"",""Quadra poliesportiva"",""Espaço teen"",""Quadra de tênis"",""Espaço verde / Parque"",""Varanda"",""Depósito"",""Piscina para adulto"",""Piscina infantil"",""Cinema"",""Salão de jogos"",""Salão de jogos"",""Recepção"",""Sala de massagem"",""Sauna"",""Serviços públicos essenciais"",""Spa"",""Garagem"",""Lavanderia"",""Cozinha"",""Área de serviço"",""Vista exterior"",""Serviços pay per use"",""Sistema de alarme"",""Condomínio fechado"",""Interfone"",""Segurança 24h"",""Circuito de segurança"",""Vigia"",""Gerador elétrico"",""Mais de um andar"",""Varanda gourmet""]",2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Apartamento com 2 Quartos para alugar, 50m²","Avenida Padre Pereira de Andrade, 127 - Pinheiros, São Paulo - SP",50,2,--,1,1,2500,817,Zona Oeste,Pinheiros,"[""Academia"",""Churrasqueira"",""Circuito de segurança"",""Cozinha"",""Interfone"",""Próximo a escola"",""Próximo a shopping"",""Piscina"",""Playground"",""Quadra poliesportiva"",""Recepção"",""Salão de jogos"",""Spa"",""Vista exterior"",""Salão de festas"",""Condomínio fechado"",""Próximo a transporte público"",""Segurança 24h"",""Garagem"",""Ar-condicionado"",""Jardim"",""Espaço verde / Parque"",""Perto de vias de acesso"",""Área de serviço""]",2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Casa com 2 Quartos para alugar, 60m²","Rua Moacir Álvaro, 1 - Vila Euthalia, São Paulo - SP",60,2,1,1,3,1405,,Zona Leste,Vila Euthalia,"[""Perto de vias de acesso"",""Próximo a shopping"",""Próximo a transporte público"",""Próximo a escola"",""Quintal"",""Garagem"",""Cozinha"",""Área de serviço""]",2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Apartamento com 4 Quartos para venda ou aluguel, 424m²","Vila Nova Conceição, São Paulo - SP",424,4,,6,6,70000,,,,,2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Apartamento com 1 Quarto para alugar, 40m²","Vila Dos Remedios, São Paulo - SP",40,1,,1,--,850,,,,,2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Flat com 1 Quarto para alugar, 28m²","Rua Bela Cintra, 450 - Consolação, São Paulo - SP",28,1,--,1,1,2162,450,,Viva Real,"[""Academia"",""Elevador"",""Interfone"",""Jardim"",""Mobiliado"",""Piscina"",""Salão de festas"",""Segurança 24h""]",2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Casa com 2 Quartos para alugar, 100m²","Rua Eusébio de Paiva, 32 - Lapa, São Paulo - SP",100,2,1,2,2,2300,,Zona Oeste,Lapa,"[""Cozinha"",""Lavanderia"",""Quintal""]",2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Sala Comercial para venda ou aluguel, 40m²","Rua Voluntários da Pátria, 2041 - Santana, São Paulo - SP",40,--,--,1,--,900,,Zona Norte,Santana,"[""Próximo a hospitais"",""Próximo a escola"",""Próximo a transporte público"",""Próximo a shopping"",""Perto de vias de acesso"",""Elevador"",""Recepção"",""Serviços públicos essenciais"",""Mais de um andar"",""Sistema de alarme"",""Interfone"",""Segurança 24h"",""Circuito de segurança"",""Vigia"",""Ar-condicionado"",""Mobiliado"",""Cabeamento estruturado"",""Conexão à internet"",""Cozinha"",""Vista exterior""]",2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Apartamento com 2 Quartos para alugar, 50m²","Avenida Doutor Silva Melo, 106 - Jardim Marajoara, São Paulo - SP",50,2,--,1,1,1300,550,Zona Sul,Jardim Marajoara,"[""Churrasqueira"",""Elevador"",""Jardim"",""Espaço gourmet"",""Academia"",""Salão de festas"",""Playground"",""Piscina"",""Quadra poliesportiva"",""Varanda"",""Perto de vias de acesso"",""Próximo a shopping"",""Condomínio fechado"",""Interfone""]",2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Sala Comercial para alugar, 60m²","Avenida Paulista, 2001 - Bela Vista, São Paulo - SP",60,--,--,1,1,2800,,,Viva Real,"[""Perto de vias de acesso"",""Próximo a shopping"",""Próximo a transporte público"",""Próximo a hospitais"",""Ar-condicionado"",""Garagem"",""Interfone"",""Segurança 24h"",""Circuito de segurança"",""Cozinha"",""Mais de um andar"",""Recepção"",""Elevador""]",2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Apartamento com 1 Quarto para alugar, 60m²","Rua Marselhesa - Vila Mariana, São Paulo - SP",60,1,--,2,2,3700,989,Zona Sul,Vila Mariana,"[""Ar-condicionado"",""Garagem"",""Piscina"",""Academia"",""Salão de jogos""]",2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Casa de Condomínio com 4 Quartos para venda ou aluguel, 300m²","Rua República do Iraque, 425 - Campo Belo, São Paulo - SP",300,4,4,5,4,8000,2575,Zona Sul,Campo Belo,"[""Perto de vias de acesso"",""Próximo a transporte público"",""Segurança 24h"",""Circuito de segurança"",""Condomínio fechado""]",2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Apartamento com 3 Quartos para alugar, 107m²","Rua Jesuíno Arruda, 308 - Itaim Bibi, São Paulo - SP",107,3,1,2,1,2990,1010,Zona Sul,Itaim Bibi,"[""Cozinha""]",2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Apartamento com 1 Quarto para alugar, 39m²","Largo do Arouche, 103 - República, São Paulo - SP",39,1,--,1,--,1300,255,,Viva Real,"[""Cozinha"",""Próximo a escola"",""Próximo a shopping"",""Próximo a transporte público"",""Elevador"",""Próximo a hospitais"",""Perto de vias de acesso""]",2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Apartamento com 1 Quarto para alugar, 40m²","Rua Carlos Comenale - Bela Vista, São Paulo - SP",40,1,--,1,1,1800,601,,Viva Real,[],2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Apartamento com 1 Quarto para alugar, 17m²","Rua Bueno de Andrade, 806 - Aclimação, São Paulo - SP",17,1,,1,--,1150,,,,,2023-07-25-14:51:51
https://web.archive.org/web/20190103/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2019-01-03,"Casa com 1 Quarto para alugar, 85m²","Rua Bruno Simoni - Pinheiros, São Paulo - SP",85,1,1,2,1,2600,,Zona Oeste,Pinheiros,[],2023-07-25-14:51:51
