year,month,id CBO 2002,Salario medio,CBO Ocupação 2002,total
2020,1,203510,4819.37,Pesquisador em Economia,8
2020,1,203515,5366.66,Pesquisador em Ciencias da Educacao,6
2020,1,203520,13102.05,Pesquisador em Historia,7
2020,1,203525,3758.05,Pesquisador em Psicologia,6
2020,1,204105,14779.97,Perito Criminal,76
2020,1,211105,9179.71,Atuario,73
2020,1,211110,6191.96,Especialista em Pesquisa Operacional,135
2020,1,211115,2797.46,Matematico,1
2020,1,211120,11569.71,Matematico Aplicado,31
2020,1,211205,7725.98,Estatistico,123
2020,1,211210,14746.17,Estatistico (Estatistica Aplicada),3
2020,1,212205,11595.59,Engenheiro de Aplicativos em Computacao,301
2020,1,212210,11200.44,Engenheiro de Equipamentos em Computacao,42
2020,1,212215,16236.88,Engenheiros de Sistemas Operacionais em Computacao,251
2020,1,212305,7720.59,Administrador de Banco de Dados,433
2020,1,212310,7946.05,Administrador de Redes,371
2020,1,212315,7731.25,Administrador de Sistemas Operacionais,662
2020,1,212320,7820.84,Administrador em Segurança da Informação,616
2020,1,212405,6927.58,Analista de Desenvolvimento de Sistemas,14628
2020,1,212410,4723.21,Analista de Redes e de Comunicacao de Dados,2558
2020,1,212415,5111.65,Analista de Sistemas de Automacao,444
2020,1,212420,4127.3,Analista de Suporte Computacional,6647
2020,1,213105,9561.54,Fisico,7
2020,1,213120,5502.64,Fisico (Cosmologia),2
2020,1,213145,3789.51,Fisico (Materiais),1
2020,1,213150,7981.35,Fisico (Medicina),6
2020,1,213155,18778.72,Fisico (Nuclear e Reatores),1
2020,1,213205,7420.92,Quimico,73
2020,1,213210,8259.73,Quimico Industrial,10
2020,1,213215,5092.95,Técnólogo em Processos Químicos,5
2020,1,213305,1377.47,Astronomo,1
2020,1,213310,4299.77,Geofisico Espacial,2
2020,1,213315,4972.13,Meteorologista,14
2020,1,213405,9037.49,Geologo,29
2020,1,213410,10734.34,Geologo de Engenharia,9
2020,1,213415,4623.06,Geofisico,1
2020,1,213440,4624.43,Oceanógrafo,17
2020,1,214005,10093.32,Engenheiro Ambiental,69
2020,1,214010,7639.61,Tecnólogo em Meio Ambiente,33
2020,1,214105,8538.62,Arquiteto de Edificacoes,492
2020,1,214110,6512.9,Arquiteto de Interiores,78
2020,1,214115,7222.38,Arquiteto de Patrimonio,21
2020,1,214120,4512.23,Arquiteto Paisagista,23
2020,1,214125,7843.41,Arquiteto Urbanista,85
2020,1,214130,4741.78,Urbanista,1
2020,1,214205,9685.27,Engenheiro Civil,1568
2020,1,214210,10604.49,Engenheiro Civil (Aeroportos),5
2020,1,214215,8886.24,Engenheiro Civil (Edificacoes),216
2020,1,214220,12664.39,Engenheiro Civil (Estruturas Metalicas),4
2020,1,214225,7996.15,Engenheiro Civil (Ferrovias e Metrovias),3
2020,1,214230,13902.77,Engenheiro Civil (Geotecnia),5
2020,1,214240,6629.45,Engenheiro Civil (Hidraulica),4
2020,1,214245,9198.63,Engenheiro Civil (Pontes e Viadutos),10
2020,1,214255,8851.61,Engenheiro Civil (Rodovias),54
2020,1,214260,8971.71,Engenheiro Civil (Saneamento),9
2020,1,214270,7033.41,Engenheiro Civil (Transportes e Transito),77
2020,1,214280,6491.81,Tecnólogo em Construção Civil,50
2020,1,214305,10234.29,Engenheiro Eletricista,335
2020,1,214310,13537.29,Engenheiro Eletronico,58
2020,1,214315,8174.93,Engenheiro Eletricista de Manutencao,24
2020,1,214320,9309.49,Engenheiro Eletricista de Projetos,46
2020,1,214325,18003.49,Engenheiro Eletronico de Manutencao,274
2020,1,214330,10980.32,Engenheiro Eletronico de Projetos,13
2020,1,214335,13106.97,Engenheiro de Manutencao de Telecomunicacoes,8
2020,1,214340,18257.85,Engenheiro de Telecomunicacoes,99
2020,1,214345,10706.8,Engenheiro Projetista de Telecomunicacoes,23
2020,1,214350,8293.03,Engenheiro de Redes de Comunicacao,15
2020,1,214360,3967.34,Tecnologo em Eletricidade,10
2020,1,214365,3423.49,Tecnologo em Eletronica,41
2020,1,214370,15557.27,Tecnólogo em Telecomunicações,55
2020,1,214405,10213.11,Engenheiro Mecanico,246
2020,1,214410,8673.46,Engenheiro Mecanico Automotivo,49
2020,1,214415,10289.4,Engenheiro Mecanico (Energia Nuclear),1
2020,1,214420,10927.86,Engenheiro Mecanico Industrial,43
2020,1,214425,9092.1,Engenheiro Aeronautico,13
2020,1,214430,22026.65,Engenheiro Naval,4
2020,1,214435,4865.51,Tecnólogo em Fabricação Mecânica,3
2020,1,214505,13065.17,Engenheiro Quimico,55
2020,1,214510,9465.95,Engenheiro Quimico (Industria Quimica),17
2020,1,214515,5203.88,"Engenheiro Quimico (Mineracao, Metalurgia, Siderurgia, Cimenteira e Ceramica)",1
2020,1,214520,12498.76,Engenheiro Quimico (Papel e Celulose),1
2020,1,214525,25579.99,Engenheiro Quimico (Petroleo e Borracha),8
2020,1,214530,15677.55,Engenheiro Quimico (Utilidades e Meio Ambiente),6
2020,1,214605,9119.45,Engenheiro de Materiais,18
2020,1,214610,9841.94,Engenheiro Metalurgista,18
2020,1,214615,5812.62,Tecnólogo em Metalurgia,3
2020,1,214705,16848.87,Engenheiro de Minas,9
2020,1,214725,5474.15,Engenheiro de Minas (Pesquisa Mineral),1
2020,1,214740,13148.56,Engenheiro de Minas (Projeto),1
2020,1,214805,9031.2,Engenheiro Agrimensor,6
2020,1,214810,17334.55,Engenheiro Cartografo,3
2020,1,214905,9652.49,Engenheiro de Producao,253
2020,1,214910,9934.62,Engenheiro de Controle de Qualidade,194
2020,1,214915,9517.71,Engenheiro de Seguranca do Trabalho,252
2020,1,214920,15666.51,Engenheiro de Riscos,8
2020,1,214925,7098.44,Engenheiro de Tempos e Movimentos,34
2020,1,214930,3474.66,Tecnólogo em Produção Industrial,11
2020,1,214935,3668.15,Tecnólogo em Segurança do Trabalho,32
2020,1,215105,1490.5,Agente de Manobra e Docagem,14
2020,1,215115,5251.96,Comandante da Marinha Mercante,10
2020,1,215120,4686.54,Coordenador de Operacoes de Combate À Poluicao no Meio Aquaviario,23
2020,1,215140,2945.59,Oficial de Quarto de Navegacao da Marinha Mercante,1
2020,1,215150,3439.45,Vistoriador Naval,13
2020,1,215220,18966.46,Superintendente Tecnico no Transporte Aquaviario,1
2020,1,215305,15655.61,Piloto de Aeronaves,260
2020,1,215310,2416.84,Piloto de Ensaios em Voo,3
2020,1,215315,7464.4,Instrutor de Voo,9
2020,1,221105,4130.04,Biologo,172
2020,1,221205,3928.94,Biomédico,556
2020,1,222105,9359.1,Engenheiro Agricola,2
2020,1,222110,13338.47,Engenheiro Agronomo,194
2020,1,222120,10792.55,Engenheiro Florestal,7
2020,1,222205,8006.86,Engenheiro de Alimentos,7
2020,1,222215,7931.58,Tecnólogo em Alimentos,8
2020,1,223204,4659.15,Cirurgiao Dentista - Auditor,28
2020,1,223208,5477.33,Cirurgiao Dentista - Clinico Geral,307
2020,1,223212,2953.97,Cirurgiao Dentista - Endodontista,1
2020,1,223232,8516.33,Cirurgiao Dentista - Odontologista Legal,1
2020,1,223236,4039.66,Cirurgiao Dentista - Odontopediatra,1
2020,1,223240,6529.4,Cirurgiao Dentista - Ortopedista e Ortodontista,4
2020,1,223256,1345.43,Cirurgiao Dentista - Protesista,1
2020,1,223272,6210.05,Cirurgiao Dentista de Saude Coletiva,8
2020,1,223280,3587.88,Cirurgião Dentista - Dentística,16
2020,1,223288,4816.59,Cirurgião Dentista - Odontologia para Pacientes com Necessidades Especiais,1
2020,1,223293,9445.83,Cirurgião-Dentista da Estratégia de Saúde da Família,13
2020,1,223305,9088.5,Medico Veterinario,481
2020,1,223310,7568.38,Zootecnista,2
2020,1,223405,4496.27,Farmaceutico,3576
2020,1,223420,8392.5,Farmaceutico de Alimentos,2
2020,1,223505,5368.62,Enfermeiro,5405
2020,1,223510,6465.17,Enfermeiro Auditor,166
2020,1,223520,3981.87,Enfermeiro de Centro Cirurgico,15
2020,1,223525,3898.91,Enfermeiro de Terapia Intensiva,4
2020,1,223530,4186.28,Enfermeiro do Trabalho,180
2020,1,223535,5993.84,Enfermeiro Nefrologista,22
2020,1,223540,7977.66,Enfermeiro Neonatologista,3
2020,1,223545,6437.56,Enfermeiro Obstetrico,116
2020,1,223550,6048.56,Enfermeiro Psiquiatrico,4
2020,1,223565,9077.13,Enfermeiro da Estratégia de Saúde da Família,107
2020,1,223570,5632.92,Perfusionista,3
2020,1,223605,3632.91,Fisioterapeuta Geral,1132
2020,1,223625,3487.41,Fisioterapeuta Respiratória,3
2020,1,223655,1669.86,Fisioterapeuta Esportivo,23
2020,1,223660,3021.28,Fisioterapeuta  do Trabalho,10
2020,1,223705,2329.29,Dietista,38
2020,1,223710,3265.49,Nutricionista,1193
2020,1,223810,4193.48,Fonoaudiol,291
2020,1,223815,2839.92,Fonoaudiologo Educacional,3
2020,1,223905,3869.38,Terapeuta Ocupacion,220
2020,1,223910,2811.76,Ortoptis,4
2020,1,224105,1631.36,Avaliador Fisico,597
2020,1,224110,1533.62,Ludomotricista,29
2020,1,224115,3941.97,Preparador de Atleta,83
2020,1,224120,1460.24,Preparador Fisico,1117
2020,1,224125,2695.29,Tecnico de Desporto Individual e Coletivo (Exceto Futebol),457
2020,1,224130,3286.03,Tecnico de Laboratorio e Fiscalizacao Desportiva,19
2020,1,224135,5095.73,Treinador Profissional de Futebol,58
2020,1,225103,7973.89,Médico Infectologista,11
2020,1,225105,10515.33,Médico Acupunturista,5
2020,1,225106,12587.23,Médico Legista,27
2020,1,225110,1012.47,Médico Alergista e Imunologista,1
2020,1,225112,8314.94,Médico Neurologista,17
2020,1,225115,7172.75,Médico Angiologista,7
2020,1,225120,10317.18,Médico Cardiologista,57
2020,1,225121,38283.81,Médico Oncologista Clínico,1
2020,1,225124,10170.24,Médico Pediatra,241
2020,1,225125,9538.01,Médico Clínico,2704
2020,1,225127,8231.63,Médico Pneumologista,9
2020,1,225130,17849.96,Médico de Família e Comunidade,49
2020,1,225133,9773.59,Médico Psiquiatra,130
2020,1,225135,7936.52,Médico Dermatologista,7
2020,1,225136,6667.93,Médico Reumatologista,8
2020,1,225139,11236.03,Médico Sanitarista,4
2020,1,225140,9891.96,Médico do Trabalho,233
2020,1,225142,15284.07,Médico da Estratégia de Saúde da Família,286
2020,1,225148,2150.07,Médico Anatomopatologista,3
2020,1,225150,7979.86,Médico em Medicina Intensiva,36
2020,1,225151,8755.95,Médico Anestesiologista,7
2020,1,225155,7969.86,Médico Endocrinologista e Metabologista,6
2020,1,225165,6593.38,Médico Gastroenterologista,3
2020,1,225170,15452.36,Médico Generalista,153
2020,1,225180,9628.71,Médico Geriatra,11
2020,1,225185,7915.01,Médico Hematologista,2
2020,1,225203,6243.45,Médico em Cirurgia Vascular,3
2020,1,225210,11581.04,Médico Cirurgião Cardiovascular,5
2020,1,225220,5948.16,Médico Cirurgião do Aparelho Digestivo,1
2020,1,225225,8152.79,Médico Cirurgião Geral,56
2020,1,225230,13533.6,Médico Cirurgião Pediátrico,4
2020,1,225235,3790.53,Médico Cirurgião Plástico,1
2020,1,225240,9204.78,Médico Cirurgião Torácico,4
2020,1,225250,9365.23,Médico Ginecologista e Obstetra,73
2020,1,225255,17909.52,Médico Mastologista,2
2020,1,225260,8027.03,Médico Neurocirurgião,7
2020,1,225265,8269.53,Médico Oftalmologista,16
2020,1,225270,9195.36,Médico Ortopedista e Traumatologista,65
2020,1,225275,8025.36,Médico Otorrinolaringologista,5
2020,1,225280,7549.77,Médico Coloproctologista,1
2020,1,225285,7131.83,Médico Urologista,10
2020,1,225310,13193.25,Médico em Endoscopia,1
2020,1,225320,28007.22,Médico em Radiologia e Diagnóstico por Imagem,4
2020,1,225325,6738.6,Médico Patologista,3
2020,1,225330,3461.75,Médico Radioterapeuta,1
2020,1,225335,13302.76,Médico Patologista Clínico / Medicina Laboratorial,8
2020,1,225340,14109.05,Médico Hemoterapeuta,5
2020,1,226305,1577,Musicoterapeuta (A),1
2020,1,231105,4876.41,Professor de Nivel Superior na Educacao Infantil (Quatro a Seis Anos),1806
2020,1,231110,2545.37,Professor de Nivel Superior na Educacao Infantil (Zero a Tres Anos),2810
2020,1,231205,2931.03,Professor da  Educacao de Jovens e Adultos do Ensino Fundamental (Primeira a Quarta Serie),453
2020,1,231210,3577.65,Professor de Nivel Superior do Ensino Fundamental (Primeira a Quarta Serie),994
2020,1,231305,4317.68,Professor de Ciencias Exatas e Naturais do Ensino Fundamental,89
2020,1,231310,2916.48,Professor de Educacao Artistica do Ensino Fundamental,92
2020,1,231315,2186.25,Professor de Educacao Fisica do Ensino Fundamental,258
2020,1,231320,3527.7,Professor de Geografia do Ensino Fundamental,42
2020,1,231325,3782.52,Professor de Historia do Ensino Fundamental,54
2020,1,231330,5007.9,Professor de Lingua Estrangeira Moderna do Ensino Fundamental,76
2020,1,231335,4270.54,Professor de Lingua Portuguesa do Ensino Fundamental,66
2020,1,231340,4163.44,Professor de Matematica do Ensino Fundamental,140
2020,1,232105,5434.8,Professor de Artes no Ensino Medio,73
2020,1,232110,4079.28,Professor de Biologia no Ensino Medio,52
2020,1,232115,5780.08,Professor de Disciplinas Pedagogicas no Ensino Medio,186
2020,1,232120,2281.79,Professor de Educacao Fisica no Ensino Medio,73
2020,1,232125,2434.33,Professor de Filosofia no Ensino Medio,21
2020,1,232130,2722.09,Professor de Fisica no Ensino Medio,40
2020,1,232135,3332.54,Professor de Geografia no Ensino Medio,38
2020,1,232140,4144.16,Professor de Historia no Ensino Medio,37
2020,1,232145,3449.4,Professor de Lingua e Literatura Brasileira no Ensino Medio,42
2020,1,232150,3853.11,Professor de Lingua Estrangeira Moderna no Ensino Medio,55
2020,1,232155,4205.25,Professor de Matematica no Ensino Medio,51
2020,1,232165,2650.55,Professor de Quimica no Ensino Medio,54
2020,1,232170,2775.25,Professor de Sociologia no Ensino Medio,13
2020,1,233105,7749.65,Professor da Area de Meio Ambiente,2
2020,1,233110,2645.81,Professor de Desenho Tecnico,741
2020,1,233115,8428.24,Professor de Tecnicas Agricolas,5
2020,1,233120,2246.66,Professor de Tecnicas Comerciais e Secretariais,17
2020,1,233125,3673.82,Professor de Tecnicas de Enfermagem,20
2020,1,233135,3745.73,Professor de Tecnologia e Calculo Tecnico,1
2020,1,233205,2935.77,Instrutor de Aprendizagem e Treinamento Agropecuario,30
2020,1,233210,2420.08,Instrutor de Aprendizagem e Treinamento Industrial,495
2020,1,233215,3628.93,Professor de Aprendizagem e Treinamento Comercial,649
2020,1,233220,1426.18,Professor Instrutor de Ensino e Aprendizagem Agroflorestal,1
2020,1,233225,2524.98,Professor Instrutor de Ensino e Aprendizagem em Servicos,313
2020,1,234105,5404.21,Professor de Matematica Aplicada (No Ensino Superior),4
2020,1,234110,18620,Professor de Matematica Pura (No Ensino Superior),4
2020,1,234115,964.08,Professor de Estatistica (No Ensino Superior),3
2020,1,234120,4900.38,Professor de Computacao (No Ensino Superior),59
2020,1,234125,1188.39,Professor de Pesquisa Operacional (No Ensino Superior),3
2020,1,234205,6540.67,Professor de Fisica (Ensino Superior),8
2020,1,234210,10297.25,Professor de Quimica (Ensino Superior),5
2020,1,234305,10368.49,Professor de Arquitetura,5
2020,1,234310,4586.86,Professor de Engenharia,111
2020,1,234315,22005,Professor de Geofisica,3
2020,1,234320,12139.92,Professor de Geologia,2
2020,1,234405,6943.58,Professor de Ciencias Biologicas do Ensino Superior,95
2020,1,234410,1974.59,Professor de Educacao Fisica no Ensino Superior,123
2020,1,234415,11167.27,Professor de Enfermagem do Ensino Superior,13
2020,1,234420,6454.37,Professor de Farmacia e Bioquimica,9
2020,1,234425,2138.54,Professor de Fisioterapia,18
2020,1,234430,1264.13,Professor de Fonoaudiologia,1
2020,1,234435,7206.29,Professor de Medicina,45
2020,1,234440,8469.51,Professor de Medicina Veterinaria,6
2020,1,234445,1780.83,Professor de Nutricao,1
2020,1,234450,7690.53,Professor de Odontologia,9
2020,1,234455,4304.92,Professor de Terapia Ocupacional,1
2020,1,234505,6569.04,Professor de Ensino Superior na Area de Didatica,332
2020,1,234510,4310.29,Professor de Ensino Superior na Area de Orientacao Educacional,248
2020,1,234515,14260.39,Professor de Ensino Superior na Area de Pesquisa Educacional,91
2020,1,234520,6152.86,Professor de Ensino Superior na Area de Pratica de Ensino,2777
2020,1,234604,6706.62,Professor de Lingua Alema,5
2020,1,234608,9489.28,Professor de Lingua Italiana,2
2020,1,234612,1950.19,Professor de Lingua Francesa,2
2020,1,234616,3203.8,Professor de Lingua Inglesa,315
2020,1,234620,1670.6,Professor de Lingua Espanhola,28
2020,1,234624,4699.87,Professor de Lingua Portuguesa,72
2020,1,234628,2532.2,Professor de Literatura Brasileira,2
2020,1,234632,2245.82,Professor de Literatura Portuguesa,3
2020,1,234644,3440.4,Professor de Literatura Espanhola,1
2020,1,234660,1754.43,Professor de Literatura de Linguas Estrangeiras Modernas,2
2020,1,234664,3464.7,Professor de Outras Linguas e Literaturas,3
2020,1,234668,3108.82,Professor de Linguas Estrangeiras Modernas,11
2020,1,234672,1427.81,Professor de Linguistica e Linguistica Aplicada,16
2020,1,234705,4855.43,Professor de Antropologia do Ensino Superior,63
2020,1,234715,3438.03,Professor de Biblioteconomia do Ensio Superior,1
2020,1,234725,9093.69,Professor de Comunicacao Social do Ensino Superior,15
2020,1,234730,3149.24,Professor de Direito do Ensino Superior,6
2020,1,234735,12770.2,Professor de Filosofia do Ensino Superior,44
2020,1,234740,3252.46,Professor de Geografia do Ensino Superior,4
2020,1,234745,7579.72,Professor de Historia do Ensino Superior,3
2020,1,234760,6322.76,Professor de Psicologia do Ensino Superior,22
2020,1,234765,8671.31,Professor de Servico Social do Ensino Superior,2
2020,1,234770,2797.12,Professor de Sociologia do Ensino Superior,16
2020,1,234805,14148.08,Professor de Economia,5
2020,1,234810,3899.84,Professor de Administracao,140
2020,1,234815,3204.32,Professor de Contabilidade,8
2020,1,234905,1929.46,Professor de Artes do Espetaculo no Ensino Superior,11
2020,1,234910,3556.78,Professor de Artes Visuais no Ensino Superior (Artes Plasticas e Multimidia),6
2020,1,234915,2503.99,Professor de Musica no Ensino Superior,19
2020,1,239205,2005.63,Professor de Alunos com Deficiencia Auditiva e Surdos,3
2020,1,239210,1683.41,Professor de Alunos com Deficiencia Fisica,3
2020,1,239215,3004.69,Professor de Alunos com Deficiencia Mental,11
2020,1,239220,5214.43,Professor de Alunos com Deficiencia Multipla,5
2020,1,239225,3523.34,Professor de Alunos com Deficiencia Visual,3
2020,1,239405,5041.72,Coordenador Pedagogico,1428
2020,1,239410,3004.45,Orientador Educacional,907
2020,1,239415,3248.64,Pedagogo,322
2020,1,239420,1547.4,Professor de Tecnicas e Recursos Audiovisuais,5
2020,1,239425,3863.33,Psicopedagogo,12
2020,1,239430,4357.46,Supervisor de Ensino,193
2020,1,239435,4329.15,Designer Educacional,107
