year,month,id CBO 2002,Salario medio,CBO Ocupação 2002,total
2021,1,214205,7228.37,Engenheiro Civil,96
2021,1,214210,8609.19,Engenheiro Civil (Aeroportos),2
2021,1,214215,5781.03,Engenheiro Civil (Edificacoes),17
2021,1,214230,11581.23,Engenheiro Civil (Geotecnia),1
2021,1,214235,7744.44,Engenheiro Civil (Hidrologia),1
2021,1,214240,15123,Engenheiro Civil (Hidraulica),1
2021,1,214245,9500,Engenheiro Civil (Pontes e Viadutos),1
2021,1,214255,8168.33,Engenheiro Civil (Rodovias),1
2021,1,214260,8433.33,Engenheiro Civil (Saneamento),1
2021,1,214270,3680.69,Engenheiro Civil (Transportes e Transito),3
2021,1,214280,3621.74,Tecnólogo em Construção Civil,2
2021,1,214305,9539.05,Engenheiro Eletricista,14
2021,1,214330,5538.18,Engenheiro Eletronico de Projetos,1
2021,1,214335,9936.15,Engenheiro de Manutencao de Telecomunicacoes,1
2021,1,214350,15488.88,Engenheiro de Redes de Comunicacao,1
2021,1,214365,2398.22,Tecnologo em Eletronica,1
2021,1,214370,9831.39,Tecnólogo em Telecomunicações,2
2021,1,214405,8629.85,Engenheiro Mecanico,10
2021,1,214420,7160.05,Engenheiro Mecanico Industrial,1
2021,1,214730,2923.76,Engenheiro de Minas (Planejamento),1
2021,1,214905,8206.85,Engenheiro de Producao,13
2021,1,214910,4429.9,Engenheiro de Controle de Qualidade,9
2021,1,214915,7703.7,Engenheiro de Seguranca do Trabalho,10
2021,1,214925,1836.89,Engenheiro de Tempos e Movimentos,5
2021,1,214935,3740.1,Tecnólogo em Segurança do Trabalho,1
2021,1,215130,1201.84,Inspetor de Terminal,1
2021,1,215150,1508.17,Vistoriador Naval,1
2021,1,215305,5626.94,Piloto de Aeronaves,13
2021,1,215315,8287.55,Instrutor de Voo,1
2021,1,221105,3675,Biologo,8
2021,1,221205,2691.97,Biomédico,65
2021,1,222105,20322.09,Engenheiro Agricola,1
2021,1,222110,2100,Engenheiro Agronomo,1
2021,1,222215,8533.11,Tecnólogo em Alimentos,1
2021,1,223208,6189.11,Cirurgiao Dentista - Clinico Geral,8
2021,1,223212,1606.03,Cirurgiao Dentista - Endodontista,1
2021,1,223240,3095.83,Cirurgiao Dentista - Ortopedista e Ortodontista,1
2021,1,223288,986.45,Cirurgião Dentista - Odontologia para Pacientes com Necessidades Especiais,1
2021,1,223293,6281.89,Cirurgião-Dentista da Estratégia de Saúde da Família,2
2021,1,223305,6735.02,Medico Veterinario,47
2021,1,223405,3630.09,Farmaceutico,235
2021,1,223505,3975.29,Enfermeiro,810
2021,1,223510,5341.76,Enfermeiro Auditor,12
2021,1,223520,3276.69,Enfermeiro de Centro Cirurgico,8
2021,1,223530,3575.38,Enfermeiro do Trabalho,8
2021,1,223535,4485.15,Enfermeiro Nefrologista,3
2021,1,223540,2869.44,Enfermeiro Neonatologista,1
2021,1,223545,4018.52,Enfermeiro Obstetrico,6
2021,1,223565,6940.98,Enfermeiro da Estratégia de Saúde da Família,16
2021,1,223605,3622.11,Fisioterapeuta Geral,136
2021,1,223660,3966.05,Fisioterapeuta  do Trabalho,1
2021,1,223705,1162.42,Dietista,1
2021,1,223710,3232.98,Nutricionista,100
2021,1,223810,3012.15,Fonoaudiol,19
2021,1,223905,3134.97,Terapeuta Ocupacion,16
2021,1,224105,1231.41,Avaliador Fisico,20
2021,1,224120,1629.85,Preparador Fisico,19
2021,1,224125,3554.28,Tecnico de Desporto Individual e Coletivo (Exceto Futebol),6
2021,1,224135,5093.73,Treinador Profissional de Futebol,3
2021,1,225105,7079.78,Médico Acupunturista,1
2021,1,225112,7773.88,Médico Neurologista,2
2021,1,225120,10271.44,Médico Cardiologista,1
2021,1,225124,7809.91,Médico Pediatra,9
2021,1,225125,8731.09,Médico Clínico,121
2021,1,225130,9749,Médico de Família e Comunidade,2
2021,1,225133,8311.51,Médico Psiquiatra,10
2021,1,225140,9693.31,Médico do Trabalho,14
2021,1,225142,14722.37,Médico da Estratégia de Saúde da Família,23
2021,1,225150,13076.35,Médico em Medicina Intensiva,2
2021,1,225170,15267.29,Médico Generalista,7
2021,1,225185,2439.07,Médico Hematologista,1
2021,1,225210,1191.66,Médico Cirurgião Cardiovascular,1
2021,1,225225,3110.56,Médico Cirurgião Geral,1
2021,1,231105,2823.18,Professor de Nivel Superior na Educacao Infantil (Quatro a Seis Anos),124
2021,1,231110,2767.32,Professor de Nivel Superior na Educacao Infantil (Zero a Tres Anos),89
2021,1,231205,1935.04,Professor da  Educacao de Jovens e Adultos do Ensino Fundamental (Primeira a Quarta Serie),16
2021,1,231210,3778.09,Professor de Nivel Superior do Ensino Fundamental (Primeira a Quarta Serie),101
2021,1,231305,3352.77,Professor de Ciencias Exatas e Naturais do Ensino Fundamental,10
2021,1,231310,4086.19,Professor de Educacao Artistica do Ensino Fundamental,4
2021,1,231315,2690.17,Professor de Educacao Fisica do Ensino Fundamental,7
2021,1,231320,2521.68,Professor de Geografia do Ensino Fundamental,8
2021,1,231325,5839.91,Professor de Historia do Ensino Fundamental,3
2021,1,231330,3834.96,Professor de Lingua Estrangeira Moderna do Ensino Fundamental,11
2021,1,231335,4575.47,Professor de Lingua Portuguesa do Ensino Fundamental,11
2021,1,231340,2770.41,Professor de Matematica do Ensino Fundamental,9
2021,1,232105,3626.08,Professor de Artes no Ensino Medio,5
2021,1,232110,3119.93,Professor de Biologia no Ensino Medio,6
2021,1,232115,4216.1,Professor de Disciplinas Pedagogicas no Ensino Medio,26
2021,1,232120,2260.8,Professor de Educacao Fisica no Ensino Medio,1
2021,1,232125,2992.53,Professor de Filosofia no Ensino Medio,6
2021,1,232130,1633.03,Professor de Fisica no Ensino Medio,4
2021,1,232135,6387.67,Professor de Geografia no Ensino Medio,1
2021,1,232140,3741.18,Professor de Historia no Ensino Medio,6
2021,1,232145,2579.66,Professor de Lingua e Literatura Brasileira no Ensino Medio,4
2021,1,232150,3670.37,Professor de Lingua Estrangeira Moderna no Ensino Medio,6
2021,1,232155,4319.48,Professor de Matematica no Ensino Medio,13
2021,1,232165,3217.89,Professor de Quimica no Ensino Medio,4
2021,1,233210,2116.25,Instrutor de Aprendizagem e Treinamento Industrial,20
2021,1,233215,4456.31,Professor de Aprendizagem e Treinamento Comercial,27
2021,1,233225,3748.79,Professor Instrutor de Ensino e Aprendizagem em Servicos,17
2021,1,234120,5688.42,Professor de Computacao (No Ensino Superior),1
2021,1,234305,4865.24,Professor de Arquitetura,1
2021,1,234405,3800.28,Professor de Ciencias Biologicas do Ensino Superior,1
2021,1,234410,1022.39,Professor de Educacao Fisica no Ensino Superior,3
2021,1,234505,3963.82,Professor de Ensino Superior na Area de Didatica,2
2021,1,234520,2919.17,Professor de Ensino Superior na Area de Pratica de Ensino,14
2021,1,234616,2218.86,Professor de Lingua Inglesa,18
2021,1,234624,3881.76,Professor de Lingua Portuguesa,8
2021,1,234632,6359.7,Professor de Literatura Portuguesa,1
2021,1,234644,1316.68,Professor de Literatura Espanhola,1
2021,1,234664,4716.43,Professor de Outras Linguas e Literaturas,1
2021,1,234672,4688.57,Professor de Linguistica e Linguistica Aplicada,2
2021,1,234770,746.27,Professor de Sociologia do Ensino Superior,1
2021,1,234810,2869.32,Professor de Administracao,8
2021,1,234915,769.31,Professor de Musica no Ensino Superior,3
2021,1,239405,5474.97,Coordenador Pedagogico,75
2021,1,239410,2712.82,Orientador Educacional,60
2021,1,239415,3153.39,Pedagogo,35
2021,1,239425,2712.58,Psicopedagogo,1
2021,1,239430,4453.55,Supervisor de Ensino,9
2021,1,239435,3187.12,Designer Educacional,8
2021,1,241005,4999.85,Advogado,126
2021,1,241010,5706.3,Advogado de Empresa,19
2021,1,241015,5533.85,Advogado (Direito Civil),4
2021,1,241020,5911.9,Advogado (Direito Publico),1
2021,1,241030,6743.8,Advogado (Areas Especiais),3
2021,1,241035,3117,Advogado (Direito do Trabalho),1
2021,1,241040,5268.6,Consultor Juridico,55
2021,1,242235,27909.67,Promotor de Justica,2
2021,1,242405,5260.66,Defensor Publico,2
2021,1,242410,6941.64,Procurador da Assistencia Judiciaria,1
2021,1,251115,2565.23,Cientista Politico,1
2021,1,251120,2879.74,Sociologo,1
2021,1,251205,5494.78,Economista,17
2021,1,251210,2138.88,Economista Agroindustrial,1
2021,1,251215,4558.79,Economista Financeiro,64
2021,1,251220,5776.56,Economista Industrial,7
2021,1,251225,3322.21,Economista do Setor Publico,39
2021,1,251505,2200.33,Psicologo Educacional,4
2021,1,251510,3009.76,Psicologo Clinico,20
2021,1,251520,2873.76,Psicologo Hospitalar,7
2021,1,251530,3928.56,Psicologo Social,16
2021,1,251540,1938.09,Psicologo do Trabalho,8
2021,1,251605,2690.75,Assistente Social,82
2021,1,252105,6541.97,Administrador,836
2021,1,252205,4396.07,Auditor (Contadores e Afins),92
2021,1,252210,4321.96,Contador,301
2021,1,252305,5218.33,Secretaria  Executiva,54
2021,1,252310,5720.83,Secretario  Bilingue,5
2021,1,252320,1787.75,Tecnólogo em Secretariado Escolar,4
2021,1,252405,3596.91,Analista de Recursos Humanos,504
2021,1,252505,5864.9,Administrador de Fundos e Carteiras de Investimento,8
2021,1,252510,2305.44,Analista de Cambio,5
2021,1,252515,5000.24,Analista de Cobranca (Instituicoes Financeiras),15
2021,1,252525,3648.73,Analista de Credito (Instituicoes Financeiras),54
2021,1,252540,7028.95,Analista de Produtos Bancarios,550
2021,1,252545,4872.43,Analista Financeiro (Instituicoes Financeiras),180
2021,1,252605,11119.08,Gestor em Segurança,1
2021,1,253110,4429.83,Redator de Publicidade,46
2021,1,253115,3681.95,Agente Publicitario,184
2021,1,253120,5639.86,Analista de Negocios,59
2021,1,253125,4416.95,Analista de Pesquisa de Mercado,28
2021,1,253135,28355.89,Diretor de Criacao,5
2021,1,253140,2740.59,Diretor de Arte (Publicidade),8
2021,1,253205,3655.67,Gerente de Captacao (Fundos e Investimentos Institucionais),9
2021,1,253210,14114.07,Gerente de Clientes Especiais (Private),7
2021,1,253215,6071.08,Gerente de Contas - Pessoa Fisica e Juridica,246
2021,1,253220,12545.19,Gerente de Grandes Contas (Corporate),5
2021,1,253225,2139.46,Operador de Negocios,78
2021,1,253305,7339.59,"Corretor de Valores, Ativos Financeiros, Mercadorias e Derivativos",25
2021,1,254310,1108.41,Agente de Higiene e Seguranca,7
2021,1,254405,6107.59,Fiscal de Tributos Estadual,2
2021,1,261110,1579.96,Assessor de Imprensa,8
2021,1,261115,1872.22,Diretor de Redacao,1
2021,1,261120,4879.12,Editor,25
2021,1,261125,3451.5,Jornalista,15
2021,1,261130,2532.35,Produtor de Texto,11
2021,1,261135,5947.97,Reporter (Exclusive Radio e Televisao),6
2021,1,261140,2809.06,Revisor de Texto,11
2021,1,261205,6685.84,Bibliotecario,6
2021,1,261210,2876.31,Documentalista,16
2021,1,261215,4708,Analista de Informacoes (Pesquisador de Informacoes de Rede),78
2021,1,261305,2443.3,Arquivista,3
2021,1,261420,2688.23,Tradutor,1
2021,1,261505,5121.65,Autor-Roteirista,1
2021,1,261530,2880.31,Redator de Textos Tecnicos,9
2021,1,261610,7171.58,Editor de Livro,1
2021,1,261615,3426,Editor de Midia Eletronica,3
2021,1,261715,1543.74,Locutor de Radio e Televisao,1
2021,1,261730,3213.55,Reporter de Radio e Televisao,3
2021,1,261805,1661.27,Fotografo,11
2021,1,262105,3156.28,Produtor Cultural,2
2021,1,262115,1965.34,Produtor de Radio,1
2021,1,262120,4706.58,Produtor de Teatro,1
2021,1,262125,3292.9,Produtor de Televisao,5
2021,1,262135,1868.69,Tecnólogo em Produção Audiovisual,3
2021,1,262220,3317.89,Diretor Teatral,3
2021,1,262310,1212.57,Cenografo de Cinema,1
2021,1,262320,5992.51,Cenografo de Teatro,2
2021,1,262330,5796.15,Diretor de Arte,6
2021,1,262405,4528.98,Artista (Artes Visuais),8
2021,1,262410,4342.9,Desenhista Industrial Grafico (Designer Grafico),137
2021,1,262420,5673.68,Desenhista Industrial de Produto (Designer de Produto),21
2021,1,262425,2869.6,Desenhista Industrial de Produto de Moda (Designer de Moda),30
2021,1,262615,4819.01,Musico Regente,1
2021,1,262805,1546.83,Assistente de Coreografia,2
2021,1,262830,471.68,Professor de Danca,3
2021,1,262905,4342.13,Decorador de Interiores de Nivel Superior,2
2021,1,263115,2459.26,Teologo,1
2021,1,271105,2260.72,Chefe de Cozinha,51
2021,1,300105,3099.09,Tecnico em Mecatronica - Automacao da Manufatura,8
2021,1,300110,2316.76,Tecnico em Mecatronica - Robotica,3
2021,1,300305,2513.33,Tecnico em Eletromecanica,8
2021,1,301105,3332.88,Tecnico de Laboratorio Industrial,23
2021,1,301110,2977.24,Tecnico de Laboratorio de Analises Fisico-Quimicas (Materiais de Construcao),19
2021,1,301205,1693.56,Tecnico de Apoio À Bioengenharia,1
2021,1,311105,2558.2,Tecnico Quimico,39
2021,1,311110,17888.89,Tecnico de Celulose e Papel,1
2021,1,311205,3946.95,Tecnico em Petroquimica,1
2021,1,311305,2333.31,"Tecnico em Materiais, Produtos Ceramicos e Vidros",1
2021,1,311410,2423.24,Tecnico em Plastico,3
2021,1,311505,2384.25,Tecnico de Controle de Meio Ambiente,6
2021,1,311515,7711.67,"Tecnico de Utilidade (Producao e Distribuicao de Vapor, Gases, Oleos, Combustiveis, Energia)",1
2021,1,311605,2163.46,Tecnico Textil,2
2021,1,311710,1641.63,Colorista Textil,13
2021,1,311715,2886.09,Preparador de Tintas,4
2021,1,312105,3368.73,Tecnico de Obras Civis,163
2021,1,312205,1890.22,Tecnico de Estradas,4
2021,1,312210,2817.88,Tecnico de Saneamento,22
2021,1,312310,2480.5,Tecnico em Geodesia e Cartografia,1
2021,1,312320,2707.11,Topografo,39
2021,1,313105,2668.4,Eletrotecnico,23
2021,1,313110,2755.29,Eletrotecnico (Producao de Energia),2
2021,1,313115,4349.7,"Eletrotenico na Fabricacao, Montagem e Instalacao de Maquinas e Equipamentos",38
2021,1,313120,2778.85,Tecnico de Manutencao Eletrica,34
2021,1,313125,2780.36,Tecnico de Manutencao Eletrica de Maquina,4
2021,1,313130,6001.59,Tecnico Eletricista,10
2021,1,313205,2202.29,Tecnico de Manutencao Eletronica,34
2021,1,313210,2187.35,Tecnico de Manutencao Eletronica (Circuitos de Maquinas com Comando Numerico),4
2021,1,313215,2375.47,Tecnico Eletronico,88
2021,1,313220,1760.51,Tecnico em Manutencao de Equipamentos de Informatica,37
2021,1,313305,2151.67,Tecnico de Comunicacao de Dados,3
2021,1,313310,2161.61,Tecnico de Rede (Telecomunicacoes),21
2021,1,313315,1785.09,Tecnico de Telecomunicacoes (Telefonia),134
2021,1,313320,1992.22,Tecnico de Transmissao (Telecomunicacoes),3
2021,1,313410,4305.14,Tecnico em Instrumentacao,12
2021,1,313415,3971.27,"Encarregado de Manutencao de Instrumentos de Controle, Medicao e Similares",14
2021,1,313505,2039.42,Tecnico em Fotonica,9
2021,1,314105,4551.57,Tecnico em Mecanica de Precisao,1
2021,1,314110,3644.36,Tecnico Mecanico,23
2021,1,314115,1719.97,"Tecnico Mecanico (Calefacao, Ventilacao e Refrigeracao)",16
2021,1,314120,4950,Tecnico Mecanico (Maquinas),2
2021,1,314125,2529.87,Tecnico Mecanico (Motores),2
2021,1,314205,3290.37,Tecnico Mecanico na Fabricacao de Ferramentas,1
2021,1,314210,1586.07,Tecnico Mecanico na Manutencao de Ferramentas,2
2021,1,314305,1398.56,Tecnico em Automobilistica,5
2021,1,314405,2217.21,Tecnico de Manutencao de Sistemas e Instrumentos,10
2021,1,314410,2417.04,Tecnico em Manutencao de Maquinas,32
2021,1,314605,4357.76,Inspetor de Soldagem,1
2021,1,314620,2999.98,Tecnico em Soldagem,3
2021,1,314715,1010,Tecnico de Fundicao em Siderurgia,1
2021,1,316120,2214.8,Tecnico em Geotecnia,1
2021,1,316305,3258.31,Tecnico de Mineracao,2
2021,1,317105,4148.16,Programador de Internet,19
2021,1,317110,5885.17,Programador de Sistemas de Informacao,334
2021,1,317115,2333.05,Programador de Maquinas - Ferramenta com Comando Numerico,4
2021,1,317120,7191.13,Programador de Multimidia,13
2021,1,317205,2255.09,Operador de Computador (Inclusive Microcomputador),53
2021,1,317210,1960.54,Tecnico de Apoio ao Usuario de Informatica (Helpdesk),108
2021,1,318005,1659.39,Desenhista Tecnico,7
2021,1,318010,2130.53,Desenhista Copista,6
2021,1,318015,2850.99,Desenhista Detalhista,3
2021,1,318105,1712.05,Desenhista Tecnico (Arquitetura),5
2021,1,318110,1741.35,Desenhista Tecnico (Cartografia),2
2021,1,318115,3303.59,Desenhista Tecnico (Construcao Civil),2
2021,1,318205,2728.49,Desenhista Tecnico Mecanico,2
2021,1,318405,2816.87,Desenhista Tecnico (Artes Graficas),11
2021,1,318410,6321.03,Desenhista Tecnico (Ilustracoes Artisticas),1
2021,1,318415,1158.93,Desenhista Tecnico (Ilustracoes Tecnicas),1
2021,1,318420,3694.84,Desenhista Tecnico (Industria Textil),6
2021,1,318505,2396.78,Desenhista Projetista de Arquitetura,26
2021,1,318510,2663.46,Desenhista Projetista de Construcao Civil,19
2021,1,318605,2799.79,Desenhista Projetista de Maquinas,2
2021,1,318610,2305.2,Desenhista Projetista Mecanico,8
2021,1,318705,2720.89,Desenhista Projetista de Eletricidade,45
2021,1,318710,1291.67,Desenhista Projetista Eletronico,1
2021,1,318805,1971.62,Projetista de Moveis,20
2021,1,318810,2129.43,Modelista de Roupas,23
2021,1,319110,2839.92,Tecnico em Confeccoes do Vestuario,1
2021,1,319205,1427.46,Tecnico do Mobiliario,4
2021,1,320105,2560.45,Tecnico em Bioterismo,1
2021,1,321105,2260.45,Tecnico Agricola,7
2021,1,322110,1624.19,Podologo,3
2021,1,322120,2328.57,Massoterapeuta,3
2021,1,322130,1399.63,Esteticista,50
2021,1,322205,2249.31,Tecnico de Enfermagem,1809
2021,1,322210,1869.84,Tecnico de Enfermagem de Terapia Intensiva,5
2021,1,322215,2228.38,Tecnico de Enfermagem do Trabalho,33
2021,1,322220,3784.84,Tecnico de Enfermagem Psiquiatrica,1
2021,1,322225,3595.34,Instrumentador Cirurgico,5
2021,1,322230,1667.86,Auxiliar de Enfermagem,472
2021,1,322235,2622.87,Auxiliar de Enfermagem do Trabalho,12
2021,1,322250,2635.93,Auxiliar de Enfermagem da Estratégia de Saúde da Família,5
2021,1,322305,2748.38,Tecnico em Optica e Optometria,5
2021,1,322405,1419.45,Tecnico em Saude Bucal,17
2021,1,322410,1699.96,Protetico Dentario,3
2021,1,322415,1464.29,Auxiliar em Saude Bucal,55
2021,1,322420,934.71,Auxiliar de Protese Dentaria,5
2021,1,322430,1314.87,Auxiliar em Saúde Bucal da Estratégia de Saúde da Família,1
2021,1,322605,1964.16,Tecnico de Imobilizacao Ortopedica,5
2021,1,324105,4495.39,Tecnico em Metodos Eletrograficos em Encefalografia,3
2021,1,324115,2993.46,Tecnico em Radiologia e Imagenologia,30
2021,1,324120,4616.53,Técnólogo em Radiologia,1
2021,1,324205,2281.53,Tecnico em Patologia Clinica,67
2021,1,325015,2218.41,Perfumista,3
2021,1,325105,1718.33,Auxiliar Tecnico em Laboratorio de Farmacia,32
2021,1,325110,2562.47,Tecnico em Laboratorio de Farmacia,44
2021,1,325115,2220.13,Técnico em Farmácia,18
2021,1,325205,2828.6,Tecnico de Alimentos,8
2021,1,325210,2287.9,Técnico em Nutrição e Dietética,32
2021,1,325305,876.9,Tecnico em Biotecnologia,1
2021,1,331105,2919.34,Professor de Nivel Medio na Educacao Infantil,98
2021,1,331110,1601.16,Auxiliar de Desenvolvimento Infantil,94
2021,1,331205,2080.37,Professor de Nivel Medio no Ensino Fundamental,197
2021,1,331305,3006.98,Professor de Nivel Medio no Ensino Profissionalizante,70
2021,1,332105,2674.26,Professor Leigo no Ensino Fundamental,12
2021,1,332205,2901.05,Professor Pratico no Ensino Profissionalizante,8
2021,1,333105,1659.8,Instrutor de Auto-Escola,34
2021,1,333110,1606.29,Instrutor de Cursos Livres,40
2021,1,333115,3974.55,Professores de Cursos Livres,189
2021,1,334105,1431.36,Inspetor de Alunos de Escola Privada,39
2021,1,334110,1274.96,Inspetor de Alunos de Escola Publica,5
2021,1,334115,942.58,Monitor de Transporte Escolar,5
2021,1,341310,966,Condutor Maquinista Maritimo,1
2021,1,342105,2269.23,Analista de Transporte em Comercio Exterior,27
2021,1,342110,2176.26,Operador de Transporte Multimodal,33
2021,1,342115,2398.24,Controlador de Servicos de Maquinas e Veiculos,5
2021,1,342120,1351.38,Afretador,14
2021,1,342125,2147.22,Tecnólogo em Logistica de Transporte,196
2021,1,342205,1631.76,Ajudante de Despachante Aduaneiro,6
