year,month,id CBO 2002,Salario medio,CBO Ocupação 2002,total
2019,1,142605,15725.29,Gerente de Pesquisa e Desenvolvimento (P&D),1137
2019,1,142610,12368.27,Especialista em Desenvolvimento de Cigarros,1
2019,1,142705,9556.72,Gerente de Projetos e Servicos de Manutencao,1010
2019,1,142710,5436.33,Tecnólogo em Sistemas Biomédicos,21
2019,1,201105,4099.58,Bioengenheiro,1
2019,1,201110,3485.21,Biotecnologista,48
2019,1,201115,5971.38,Geneticista,2
2019,1,201205,5923.37,Pesquisador em Metrologia,2
2019,1,201210,4347.18,Especialista em Calibracoes Metrologicas,11
2019,1,201215,2641.82,Especialista em Ensaios Metrologicos,4
2019,1,201225,6414,Especialista em Materiais de Referencia Metrologica,8
2019,1,202105,8028.37,Engenheiro Mecatronico,16
2019,1,202110,13352.28,Engenheiro de Controle  e Automacao,39
2019,1,202115,4152.43,Tecnologo em Mecatronica,8
2019,1,203005,7265.97,Pesquisador em Biologia Ambiental,12
2019,1,203010,1818.79,Pesquisador em Biologia Animal,2
2019,1,203015,4726.49,Pesquisador em Biologia de Microorganismos e Parasitas,2
2019,1,203020,8658.58,Pesquisador em Biologia Humana,26
2019,1,203025,16611.78,Pesquisador em Biologia Vegetal,95
2019,1,203105,8443.7,Pesquisador em Ciencias da Computacao e Informatica,54
2019,1,203110,8132.97,Pesquisador em Ciencias da Terra e Meio Ambiente,5
2019,1,203120,5316.19,Pesquisador em Matematica,3
2019,1,203125,8166.98,Pesquisador em Quimica,4
2019,1,203205,15840.48,Pesquisador de Engenharia Civil,7
2019,1,203210,11434.38,Pesquisador de Engenharia e Tecnologia (Outras Areas da Engenharia),744
2019,1,203215,10794.2,Pesquisador de Engenharia Eletrica e Eletronica,28
2019,1,203220,11711.35,Pesquisador de Engenharia Mecanica,6
2019,1,203225,10382.95,"Pesquisador de Engenharia Metalurgica, de Minas e de Materiais",9
2019,1,203230,10980.49,Pesquisador de Engenharia Quimica,3
2019,1,203305,11135.54,Pesquisador de Clinica Medica,105
2019,1,203310,10897.84,Pesquisador de Medicina Basica,20
2019,1,203315,4773.04,Pesquisador em Medicina Veterinaria,8
2019,1,203320,7449.96,Pesquisador em Saude Coletiva,78
2019,1,203405,15212.91,Pesquisador em Ciencias Agronomicas,14
2019,1,203505,7933.44,Pesquisador em Ciencias Sociais e Humanas,165
2019,1,203510,8366.5,Pesquisador em Economia,8
2019,1,203515,6224.57,Pesquisador em Ciencias da Educacao,30
2019,1,203520,4765.92,Pesquisador em Historia,5
2019,1,203525,3257.22,Pesquisador em Psicologia,3
2019,1,204105,15702.84,Perito Criminal,51
2019,1,211105,8689.76,Atuario,95
2019,1,211110,6263.54,Especialista em Pesquisa Operacional,165
2019,1,211115,9129.57,Matematico,3
2019,1,211120,9281.63,Matematico Aplicado,31
2019,1,211205,9717.63,Estatistico,188
2019,1,211210,12092.28,Estatistico (Estatistica Aplicada),17
2019,1,212205,15979.03,Engenheiro de Aplicativos em Computacao,286
2019,1,212210,14673.1,Engenheiro de Equipamentos em Computacao,45
2019,1,212215,17072.1,Engenheiros de Sistemas Operacionais em Computacao,227
2019,1,212305,8096.7,Administrador de Banco de Dados,392
2019,1,212310,7422.19,Administrador de Redes,376
2019,1,212315,8594.53,Administrador de Sistemas Operacionais,722
2019,1,212320,7699.4,Administrador em Segurança da Informação,551
2019,1,212405,7405.48,Analista de Desenvolvimento de Sistemas,15427
2019,1,212410,5345.86,Analista de Redes e de Comunicacao de Dados,2855
2019,1,212415,5413.67,Analista de Sistemas de Automacao,412
2019,1,212420,4789.99,Analista de Suporte Computacional,6906
2019,1,213105,14367.23,Fisico,10
2019,1,213120,3879.55,Fisico (Cosmologia),2
2019,1,213150,9496.03,Fisico (Medicina),10
2019,1,213205,8268.07,Quimico,109
2019,1,213210,7506.95,Quimico Industrial,14
2019,1,213215,4474.12,Técnólogo em Processos Químicos,4
2019,1,213310,7412.69,Geofisico Espacial,1
2019,1,213315,6632.4,Meteorologista,10
2019,1,213405,8393.33,Geologo,31
2019,1,213410,8993.83,Geologo de Engenharia,1
2019,1,213415,4762.9,Geofisico,1
2019,1,213440,5306.33,Oceanógrafo,5
2019,1,214005,8956.46,Engenheiro Ambiental,81
2019,1,214010,8981.21,Tecnólogo em Meio Ambiente,30
2019,1,214105,8126.71,Arquiteto de Edificacoes,347
2019,1,214110,7995.44,Arquiteto de Interiores,67
2019,1,214115,8780.85,Arquiteto de Patrimonio,29
2019,1,214120,5888.08,Arquiteto Paisagista,16
2019,1,214125,8402.96,Arquiteto Urbanista,93
2019,1,214205,10302.77,Engenheiro Civil,1716
2019,1,214210,9558.27,Engenheiro Civil (Aeroportos),5
2019,1,214215,9601.92,Engenheiro Civil (Edificacoes),159
2019,1,214220,9086.17,Engenheiro Civil (Estruturas Metalicas),14
2019,1,214225,9225.59,Engenheiro Civil (Ferrovias e Metrovias),3
2019,1,214230,8812.26,Engenheiro Civil (Geotecnia),3
2019,1,214235,4864.59,Engenheiro Civil (Hidrologia),1
2019,1,214240,11508.1,Engenheiro Civil (Hidraulica),7
2019,1,214245,9073.79,Engenheiro Civil (Pontes e Viadutos),6
2019,1,214250,2785.52,Engenheiro Civil (Portos e Vias Navegaveis),1
2019,1,214255,10597.43,Engenheiro Civil (Rodovias),35
2019,1,214260,7984.39,Engenheiro Civil (Saneamento),5
2019,1,214265,5780.83,Engenheiro Civil (Tuneis),1
2019,1,214270,6072.72,Engenheiro Civil (Transportes e Transito),59
2019,1,214280,7167.23,Tecnólogo em Construção Civil,53
2019,1,214305,12478.08,Engenheiro Eletricista,400
2019,1,214310,13314.67,Engenheiro Eletronico,159
2019,1,214315,9904.51,Engenheiro Eletricista de Manutencao,41
2019,1,214320,9810.04,Engenheiro Eletricista de Projetos,34
2019,1,214325,14615.9,Engenheiro Eletronico de Manutencao,47
2019,1,214330,10247.61,Engenheiro Eletronico de Projetos,50
2019,1,214335,10186.66,Engenheiro de Manutencao de Telecomunicacoes,11
2019,1,214340,19056.5,Engenheiro de Telecomunicacoes,314
2019,1,214345,11519.56,Engenheiro Projetista de Telecomunicacoes,15
2019,1,214350,14563.27,Engenheiro de Redes de Comunicacao,65
2019,1,214360,9172,Tecnologo em Eletricidade,116
2019,1,214365,5231.9,Tecnologo em Eletronica,64
2019,1,214370,15572.68,Tecnólogo em Telecomunicações,112
2019,1,214405,11568.8,Engenheiro Mecanico,245
2019,1,214410,8917.31,Engenheiro Mecanico Automotivo,21
2019,1,214415,7114.23,Engenheiro Mecanico (Energia Nuclear),1
2019,1,214420,11947.98,Engenheiro Mecanico Industrial,39
2019,1,214425,10815.66,Engenheiro Aeronautico,41
2019,1,214430,9342.29,Engenheiro Naval,2
2019,1,214435,6340.63,Tecnólogo em Fabricação Mecânica,12
2019,1,214505,12444.7,Engenheiro Quimico,74
2019,1,214510,14276.1,Engenheiro Quimico (Industria Quimica),17
2019,1,214515,17871.74,"Engenheiro Quimico (Mineracao, Metalurgia, Siderurgia, Cimenteira e Ceramica)",3
2019,1,214520,6984.05,Engenheiro Quimico (Papel e Celulose),2
2019,1,214525,19453.31,Engenheiro Quimico (Petroleo e Borracha),2
2019,1,214530,11058.08,Engenheiro Quimico (Utilidades e Meio Ambiente),4
2019,1,214605,10014.08,Engenheiro de Materiais,18
2019,1,214610,11603.66,Engenheiro Metalurgista,16
2019,1,214705,16203.65,Engenheiro de Minas,10
2019,1,214715,16492.99,Engenheiro de Minas (Lavra a Ceu Aberto),2
2019,1,214805,10238.18,Engenheiro Agrimensor,4
2019,1,214810,10576.67,Engenheiro Cartografo,5
2019,1,214905,10445.82,Engenheiro de Producao,272
2019,1,214910,9583.04,Engenheiro de Controle de Qualidade,210
2019,1,214915,9657.35,Engenheiro de Seguranca do Trabalho,270
2019,1,214920,15490.16,Engenheiro de Riscos,9
2019,1,214925,4722.06,Engenheiro de Tempos e Movimentos,41
2019,1,214930,3444.47,Tecnólogo em Produção Industrial,11
2019,1,214935,5273.82,Tecnólogo em Segurança do Trabalho,51
2019,1,215105,3309.82,Agente de Manobra e Docagem,1
2019,1,215115,5220.35,Comandante da Marinha Mercante,17
2019,1,215120,4122.83,Coordenador de Operacoes de Combate À Poluicao no Meio Aquaviario,17
2019,1,215130,2774.68,Inspetor de Terminal,1
2019,1,215135,4753.76,Inspetor Naval,1
2019,1,215140,3306.82,Oficial de Quarto de Navegacao da Marinha Mercante,1
2019,1,215150,1941.16,Vistoriador Naval,19
2019,1,215210,3976.51,Primeiro Oficial de Maquinas da Marinha Mercante,2
2019,1,215305,22888.24,Piloto de Aeronaves,294
2019,1,215310,4660.39,Piloto de Ensaios em Voo,2
2019,1,215315,3499.97,Instrutor de Voo,8
2019,1,221105,5065.55,Biologo,171
2019,1,221205,4601.88,Biomédico,451
2019,1,222105,9981.6,Engenheiro Agricola,2
2019,1,222110,13191.8,Engenheiro Agronomo,201
2019,1,222120,11130.11,Engenheiro Florestal,18
2019,1,222205,7051.77,Engenheiro de Alimentos,19
2019,1,222215,6585.76,Tecnólogo em Alimentos,8
2019,1,223204,4679.55,Cirurgiao Dentista - Auditor,20
2019,1,223208,7319.12,Cirurgiao Dentista - Clinico Geral,328
2019,1,223272,6499.32,Cirurgiao Dentista de Saude Coletiva,7
2019,1,223280,5579.55,Cirurgião Dentista - Dentística,10
2019,1,223288,4051,Cirurgião Dentista - Odontologia para Pacientes com Necessidades Especiais,2
2019,1,223293,7172.15,Cirurgião-Dentista da Estratégia de Saúde da Família,156
2019,1,223305,11795.91,Medico Veterinario,512
2019,1,223310,7128.47,Zootecnista,7
2019,1,223405,4667,Farmaceutico,3652
2019,1,223420,2771.09,Farmaceutico de Alimentos,3
2019,1,223505,5943.06,Enfermeiro,6207
2019,1,223510,6489.7,Enfermeiro Auditor,212
2019,1,223520,6969.25,Enfermeiro de Centro Cirurgico,13
2019,1,223525,6928.57,Enfermeiro de Terapia Intensiva,8
2019,1,223530,5113.04,Enfermeiro do Trabalho,142
2019,1,223535,5616.7,Enfermeiro Nefrologista,20
2019,1,223540,3916.2,Enfermeiro Neonatologista,3
2019,1,223545,7083.04,Enfermeiro Obstetrico,156
2019,1,223550,6457.87,Enfermeiro Psiquiatrico,3
2019,1,223560,5222.35,Enfermeiro Sanitarista,3
2019,1,223565,7318.17,Enfermeiro da Estratégia de Saúde da Família,602
2019,1,223570,5060.29,Perfusionista,3
2019,1,223605,4108.17,Fisioterapeuta Geral,1233
2019,1,223625,3506.72,Fisioterapeuta Respiratória,6
2019,1,223630,1405.56,Fisioterapeuta Neurofuncional,1
2019,1,223635,2358.22,Fisioterapeuta Traumato-Ortopédica Funcional,1
2019,1,223640,738.71,Fisioterapeuta Osteopata,1
2019,1,223645,1588.49,Fisioterapeuta Quiropraxista,2
2019,1,223655,3562.71,Fisioterapeuta Esportivo,1
2019,1,223660,3550.37,Fisioterapeuta  do Trabalho,9
2019,1,223705,2357.02,Dietista,19
2019,1,223710,3799.14,Nutricionista,1066
2019,1,223810,4533.69,Fonoaudiol,279
2019,1,223815,2644.64,Fonoaudiologo Educacional,3
2019,1,223905,3625.23,Terapeuta Ocupacion,210
2019,1,223910,9156.01,Ortoptis,3
2019,1,224105,1747.71,Avaliador Fisico,582
2019,1,224110,1213.57,Ludomotricista,18
2019,1,224115,4689.5,Preparador de Atleta,45
2019,1,224120,1655.59,Preparador Fisico,1087
2019,1,224125,3514.49,Tecnico de Desporto Individual e Coletivo (Exceto Futebol),376
