date,year,quarter,price_real_month,area_m2,bedrooms,suite,bathrooms,garage,price_m2,condo_real,metro_dist_km,gym,field_quadra,elevator,furnished,swimming_pool,delta_cbd_farialima,inequality_meter,inequality_rank,teleworkable
20/07/2020,2020,3,305000,33,1,1,1,1,9242.424242,1385,0.430368711,1,0,1,1,1,2.235005,60.90625,12,0.218
23/07/2020,2020,3,305000,33,1,1,1,1,9242.424242,1385,0.430368711,1,0,1,1,1,2.235005,60.90625,12,0.218
22/02/2019,2019,1,1645000,178,3,1,3,2,9241.573034,92275,1.742831403,,,,,,1.1274614,65.8125,5,0.327
14/11/2019,2019,4,767000,83,3,1,3,2,9240.963855,1000,1.875753815,0,0,0,0,0,6.8363457,64.21875,9,0.188
21/11/2019,2019,4,767000,83,3,1,3,2,9240.963855,1000,1.875753815,0,0,0,0,0,6.8363457,64.21875,9,0.188
23/07/2021,2021,3,730000,79,2,1,2,2,9240.506329,660,1.856818757,0,0,1,0,0,12.4541211,51.59375,33,0.142
16/05/2018,2018,2,1386000,150,3,0,3,0,9240,907,0.765656922,,,,,,5.2056783,78.21875,1,0.203
10/10/2018,2018,4,2310000,250,3,3,4,3,9240,0,1.559485181,,,,,,5.629866,61,17,0.249
31/01/2019,2019,1,2310000,250,2,2,3,4,9240,2240,0.807056186,,,,,,1.7034895,71.21875,2,0.183
02/11/2019,2019,1,1090320,118,3,2,2,2,9240,0,0.595216117,,,,,,4.4676238,65.8125,5,0.327
16/07/2018,2018,3,923999,100,2,1,3,2,9239.99,1085,0.283475957,,,,,,3.0389043,68.96875,7,0.174
06/08/2018,2018,2,461999,50,1,0,1,1,9239.98,649,14.28976351,,,,,,20.8489887,29.5,94,0.107
19/02/2019,2019,1,461999,50,2,0,1,1,9239.98,280,0.662637384,,,,,,5.5686746,65.625,7,0.105
17/01/2019,2019,1,850000,92,3,1,3,2,9239.130435,400,0.601924902,0,0,0,0,0,3.7180085,49.40625,41,0.12
17/01/2019,2019,1,850000,92,3,2,3,2,9239.130435,,0.6897785,0,0,0,0,0,5.3255638,53.21875,27,0.063
16/06/2019,2019,2,850000,92,3,1,3,2,9239.130435,1237,0.797522266,0,0,0,0,0,1.7466862,71.21875,2,0.189
29/06/2018,2018,2,2513000,272,3,3,3,4,9238.970588,,1.31975665,,,,,,1.4462956,71.0625,4,0.225
17/05/2021,2021,2,619000,67,2,1,2,1,9238.80597,600,0.310196986,1,1,1,1,1,15.5941174,48.03125,43,0.1
17/03/2018,2018,1,378700,41,1,0,1,1,9236.585366,350,1.083743516,,,,,,2.4502145,61.78125,15,0.174
09/10/2018,2018,3,378700,41,1,0,1,1,9236.585366,401,1.088634236,,,,,,2.4729645,61.78125,15,0.181
28/01/2019,2019,1,378700,41,1,1,1,1,9236.585366,420,1.088634236,,,,,,2.4729645,62.5,11,0.303
02/07/2019,2019,1,378700,41,1,1,1,1,9236.585366,404,1.127877977,,,,,,2.3997489,62.5,11,0.303
10/05/2018,2018,4,665000,72,2,0,2,0,9236.111111,441,1.776738415,,,,,,6.6563089,70.0625,6,0.185
19/11/2018,2018,4,665000,72,2,1,1,1,9236.111111,602,0.492761616,,,,,,3.6190189,75.40625,2,0.173
20/12/2021,2021,4,785000,85,2,1,2,1,9235.294118,831,1.414438105,0,0,1,0,0,6.6178866,56.9375,22,0.215
11/05/2018,2018,4,4340000,470,4,2,4,2,9234.042553,1596,0.702299606,,,,,,3.5942192,75.40625,2,0.173
23/02/2019,2019,1,1505000,163,3,1,3,2,9233.128834,1470,0.681222174,,,,,,3.7117399,65.76666667,6,0.201
07/11/2018,2018,3,1680000,182,3,3,4,4,9230.769231,0,0.916480512,,,,,,3.6291426,71.21875,3,0.105
30/10/2018,2018,4,1680000,182,2,1,2,2,9230.769231,1007,0.703216166,,,,,,3.1677257,71.0625,4,0.192
01/10/2019,2019,1,840000,91,2,0,2,2,9230.769231,1031,1.669858097,,,,,,8.6800082,45,64,0.161
02/06/2019,2019,1,1680000,182,2,1,4,2,9230.769231,1007,0.703216166,,,,,,3.1677257,71.21875,2,0.183
17/12/2018,2018,4,710725,77,1,0,2,2,9230.194805,0,0.246421496,,,,,,3.0942016,68.96875,7,0.34
01/06/2019,2019,1,710725,77,1,0,2,2,9230.194805,0,0.246421496,,,,,,3.0942016,65.8125,5,0.327
12/10/2018,2018,4,2085999,226,4,3,4,3,9230.084071,1959,0.401636118,,,,,,2.1342318,71.0625,4,0.192
12/04/2018,2018,4,1246000,135,3,3,3,3,9229.62963,489,0.422925522,,,,,,5.3044875,70.0625,6,0.185
08/08/2018,2018,3,203000,22,1,0,1,1,9227.272727,315,0.373190016,,,,,,5.3322142,78.21875,1,0.096
23/10/2018,2018,4,203000,22,1,0,1,1,9227.272727,273,0.328509727,,,,,,5.3797492,78.21875,1,0.107
26/01/2019,2019,1,203000,22,1,0,1,0,9227.272727,0,0.584088995,,,,,,6.0366299,57.8,15,0.369
16/02/2018,2018,1,2029999,220,4,1,3,2,9227.268182,2450,0.510113099,,,,,,5.3048008,78.21875,1,0.066
13/11/2018,2018,4,2029999,220,4,2,3,3,9227.268182,2485,1.1452493,,,,,,4.7292786,61,17,0.249
01/03/2019,2019,1,2029999,220,3,1,1,2,9227.268182,2590,0.500498603,,,,,,5.2920705,65.625,7,0.105
01/10/2019,2019,1,1014999,110,3,1,3,2,9227.263636,812,0.24320841,,,,,,2.519274,71.21875,2,0.183
28/08/2018,2018,3,784000,85,2,1,2,2,9223.529412,0,0.644229114,,,,,,3.3473654,68.96875,7,0.174
01/12/2019,2019,1,894600,97,3,2,3,1,9222.680412,858,1.677498159,,,,,,0.8870574,62.5,11,0.303
23/01/2019,2019,1,682420,74,2,1,2,2,9221.891892,0,0.373606717,,,,,,4.7374561,68.96875,3,0.143
29/11/2018,2018,4,479499,52,1,1,2,1,9221.134615,1059,0.754676572,,,,,,3.4362189,75.40625,2,0.173
26/05/2019,2019,2,876000,95,3,1,3,2,9221.052632,1211,0.605837465,0,0,0,0,0,1.8927322,71.21875,2,0.189
06/02/2019,2019,2,876000,95,3,1,3,2,9221.052632,1211,0.605837465,0,0,0,0,0,1.8927322,71.21875,2,0.189
06/09/2019,2019,2,876000,95,3,1,3,2,9221.052632,1211,0.605837465,0,0,0,0,0,1.8927322,71.21875,2,0.189
01/10/2019,2019,1,590100,64,2,1,2,1,9220.3125,525,0.629407,,,,,,4.6541365,57.625,16,0.351
18/08/2018,2018,3,654640,71,2,1,2,1,9220.28169,0,0.578489031,,,,,,3.9538256,53.75,29,0.061
12/05/2018,2018,4,654640,71,2,1,2,1,9220.28169,0,0.578489031,,,,,,3.9538256,53.75,29,0.069
16/02/2018,2018,1,2092999,227,3,3,4,4,9220.259912,1190,1.101370445,,,,,,5.7910178,60.875,18,0.193
20/11/2018,2018,4,378000,41,1,0,1,1,9219.512195,249,0.402215683,,,,,,6.2792502,78.21875,1,0.107
28/11/2018,2018,4,433300,47,1,1,2,1,9219.148936,244,0.160502939,,,,,,5.1977838,70.0625,6,0.185
16/06/2019,2019,2,590000,64,2,1,2,2,9218.75,825,1.872645872,0,0,0,0,0,6.5646384,65.28125,8,0.162
27/06/2018,2018,2,1032499,112,3,3,4,3,9218.741071,909,0.859856006,,,,,,5.5207422,53.75,29,0.47
24/04/2018,2018,2,553000,60,2,2,1,1,9216.666667,700,1.208383706,,,,,,2.9554989,75.40625,2,0.266
29/05/2018,2018,2,276500,30,1,0,1,1,9216.666667,909,0.543120758,,,,,,3.9565031,75.40625,2,0.266
24/11/2018,2018,4,553000,60,1,1,1,1,9216.666667,875,0.785923905,,,,,,3.5584786,75.40625,2,0.173
18/10/2019,2019,4,470000,51,2,1,2,1,9215.686275,400,0.181967763,0,0,0,0,0,5.431621,53.21875,27,0.422
18/10/2019,2019,4,470000,51,2,1,2,1,9215.686275,400,0.181967763,0,0,0,0,0,5.431621,53.21875,27,0.422
29/03/2019,2019,1,599000,65,2,1,2,1,9215.384615,420,0.259321114,0,0,0,0,0,5.1939113,53.21875,27,0.063
04/12/2019,2019,2,599000,65,2,1,2,1,9215.384615,420,0.259321114,0,0,0,0,0,5.1939113,53.21875,27,0.487
25/06/2019,2019,2,599000,65,2,1,2,1,9215.384615,420,0.259321114,0,0,0,0,0,5.1939113,53.21875,27,0.487
14/05/2018,2018,2,728000,79,2,2,3,2,9215.189873,0,0.691515658,,,,,,3.8905208,75.40625,2,0.266
04/12/2019,2019,2,820000,89,3,1,3,2,9213.483146,800,4.712298208,0,0,0,0,0,8.7686982,46.375,53,0.244
25/06/2019,2019,2,820000,89,3,1,3,2,9213.483146,800,4.712298208,0,0,0,0,0,8.7686982,46.375,53,0.244
02/07/2019,2019,1,285600,31,1,1,1,1,9212.903226,266,0.383807912,,,,,,4.1951783,65.8125,5,0.327
16/07/2018,2018,3,525000,57,2,0,2,1,9210.526316,506,0.791193041,,,,,,3.7979535,68.96875,7,0.174
25/07/2018,2018,3,1750000,190,4,2,2,2,9210.526316,1400,2.244829406,,,,,,0.7513668,61.78125,15,0.181
26/12/2018,2018,4,1750000,190,4,2,2,4,9210.526316,0,0.29324341,,,,,,2.6062725,71.0625,4,0.192
31/01/2019,2019,1,1750000,190,4,1,3,2,9210.526316,0,1.47765383,,,,,,3.8677003,39.46875,79,0.155
13/02/2019,2019,1,700000,76,2,2,3,2,9210.526316,665,0.869315604,,,,,,5.5473191,59.86666667,13,0.272
04/05/2019,2019,2,700000,76,3,1,2,2,9210.526316,650,2.074968579,0,0,0,0,0,10.3059621,53.375,26,0.154
04/12/2019,2019,2,700000,76,3,1,2,2,9210.526316,650,2.074968579,0,0,0,0,0,10.3059621,53.375,26,0.154
28/09/2021,2021,3,700000,76,3,1,2,2,9210.526316,,2.003008568,1,0,1,0,1,8.848054,51.1875,37,0.193
12/10/2018,2018,4,930159,101,2,1,2,1,9209.49505,0,0.384728267,,,,,,4.738496,68.96875,7,0.34
13/02/2018,2018,1,359170,39,1,0,1,1,9209.487179,0,0.334952531,,,,,,4.7614688,78.21875,1,0.066
16/01/2019,2019,1,893200,97,3,1,4,2,9208.247423,0,0.121564084,,,,,,3.31126,65.8125,5,0.327
10/05/2018,2018,4,423500,46,1,1,2,1,9206.521739,0,0.185156106,,,,,,5.2247167,70.0625,6,0.185
26/07/2018,2018,3,1031099,112,2,2,2,1,9206.241071,735,0.477659581,,,,,,4.5096269,71.21875,3,0.105
23/01/2019,2019,1,1519000,165,3,1,4,1,9206.060606,1435,0.996532618,,,,,,3.3051218,65.76666667,6,0.201
02/12/2020,2020,1,764000,83,3,1,1,2,9204.819277,,1.219738896,1,1,1,0,1,7.2220327,57.25,18,0.332
19/02/2020,2020,1,764000,83,3,1,1,2,9204.819277,,1.219738896,1,1,1,0,1,7.2220327,57.25,18,0.332
26/02/2020,2020,1,764000,83,3,1,1,2,9204.819277,,1.219738896,1,1,1,0,1,7.2220327,57.25,18,0.332
03/04/2020,2020,1,764000,83,3,1,1,2,9204.819277,,1.219738896,1,1,1,0,1,7.2220327,57.25,18,0.332
16/07/2019,2019,3,810000,88,3,1,2,3,9204.545455,,2.142582888,0,0,0,0,0,7.1514406,65.28125,8,0.168
30/07/2019,2019,3,810000,88,3,1,2,3,9204.545455,,2.142582888,0,0,0,0,0,7.1514406,65.28125,8,0.168
19/04/2019,2019,2,994000,108,3,1,3,2,9203.703704,756,0.210376685,0,0,0,0,0,7.2659695,56.5,18,0.129
11/09/2018,2018,4,819000,89,3,2,1,2,9202.247191,489,0.592073909,,,,,,3.5424052,47.65625,47,0.154
28/08/2018,2018,3,1785000,194,4,3,4,3,9201.030928,1959,0.703664547,,,,,,5.8969444,71.21875,3,0.105
29/11/2018,2018,4,1610000,175,3,3,4,4,9200,1204,0.574683799,,,,,,5.8022519,71.21875,3,0.191
18/12/2018,2018,4,1610000,175,2,2,3,3,9200,1225,0.406120178,,,,,,3.3605877,61.78125,15,0.296
02/10/2018,2018,1,322000,35,1,1,1,0,9200,311,0.99587915,,,,,,3.2473705,75.40625,2,0.093
24/02/2019,2019,1,1610000,175,3,1,3,2,9200,1834,0.831330999,,,,,,3.5001284,65.76666667,6,0.201
04/05/2019,2019,2,1840000,200,1,1,2,1,9200,1500,0.533137109,0,0,0,0,0,3.1192153,65.76666667,6,0.183
18/09/2019,2019,3,920000,100,3,1,3,2,9200,994,0.201200151,0,0,0,0,0,2.9174078,62.5,11,0.403
18/09/2019,2019,3,920000,100,3,1,3,2,9200,994,0.201200151,0,0,0,0,0,2.9174078,62.5,11,0.403
18/09/2019,2019,3,920000,100,3,1,3,2,9200,994,0.201200151,0,0,0,0,0,2.9174078,62.5,11,0.403
25/09/2019,2019,3,920000,100,3,1,3,2,9200,994,0.201200151,0,0,0,0,0,2.9174078,62.5,11,0.403
11/01/2019,2019,4,920000,100,3,1,3,2,9200,994,0.201200151,0,0,0,0,0,2.9174078,62.5,11,0.363
11/01/2019,2019,4,920000,100,3,1,3,2,9200,994,0.201200151,0,0,0,0,0,2.9174078,62.5,11,0.363
11/01/2019,2019,4,920000,100,3,1,3,2,9200,994,0.201200151,0,0,0,0,0,2.9174078,62.5,11,0.363
14/11/2019,2019,4,920000,100,3,1,3,2,9200,994,0.201200151,0,0,0,0,0,2.9174078,62.5,11,0.363
02/09/2021,2021,1,690000,75,3,1,2,2,9200,793,1.279412465,1,1,1,1,1,6.3662643,54.75,27,0.135
23/02/2021,2021,1,690000,75,3,1,2,2,9200,793,1.279412465,1,1,1,1,1,6.3662643,54.75,27,0.135
23/02/2021,2021,1,1150000,125,3,1,3,1,9200,1122,0.574872723,0,0,1,0,0,4.2905241,66.3125,3,0.156
04/10/2021,2021,2,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.112
04/11/2021,2021,2,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.112
17/04/2021,2021,2,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.112
23/04/2021,2021,2,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.112
24/04/2021,2021,2,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.112
05/01/2021,2021,2,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.112
05/03/2021,2021,2,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.112
05/10/2021,2021,2,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.112
17/05/2021,2021,2,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.112
30/05/2021,2021,2,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.112
06/06/2021,2021,2,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.112
14/06/2021,2021,2,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.112
16/06/2021,2021,2,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.112
23/06/2021,2021,2,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.112
30/06/2021,2021,2,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.112
07/01/2021,2021,3,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.172
07/08/2021,2021,3,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.172
15/07/2021,2021,3,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.172
16/07/2021,2021,3,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.172
23/07/2021,2021,3,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.172
30/07/2021,2021,3,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.172
31/07/2021,2021,3,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.172
08/07/2021,2021,3,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.172
14/08/2021,2021,3,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.172
21/08/2021,2021,3,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.172
28/08/2021,2021,3,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.172
29/08/2021,2021,3,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.172
09/05/2021,2021,3,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.172
09/12/2021,2021,3,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.172
19/09/2021,2021,3,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.172
20/09/2021,2021,3,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.172
27/09/2021,2021,3,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.172
28/09/2021,2021,3,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.172
10/06/2021,2021,4,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.167
13/10/2021,2021,4,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.167
20/10/2021,2021,4,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.167
24/10/2021,2021,4,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.167
27/10/2021,2021,4,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.167
11/03/2021,2021,4,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.167
11/06/2021,2021,4,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.167
13/11/2021,2021,4,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.167
21/11/2021,2021,4,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.167
29/11/2021,2021,4,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.167
13/12/2021,2021,4,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.167
20/12/2021,2021,4,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.167
27/12/2021,2021,4,1380000,150,3,3,4,3,9200,1120,2.002764423,1,1,1,1,1,6.1468421,52.53125,31,0.167
31/01/2018,2018,1,965999,105,3,3,4,3,9199.990476,1227,0.491348794,,,,,,5.6889872,71.21875,3,0.095
21/04/2018,2018,2,965999,105,3,0,3,1,9199.990476,735,0.756108753,,,,,,5.6796818,78.21875,1,0.203
17/01/2018,2018,1,257599,28,1,0,1,1,9199.964286,0,0.152390494,,,,,,4.44703,78.21875,1,0.066
15/02/2019,2019,1,1113000,121,3,1,3,2,9198.347107,770,0.358242432,,,,,,3.3797655,62.5,11,0.303
04/02/2018,2018,2,1260000,137,3,3,3,3,9197.080292,1120,1.638854891,,,,,,0.9834431,61.78125,15,0.427
16/04/2018,2018,2,1260000,137,3,3,4,3,9197.080292,1120,1.941415155,,,,,,0.8716213,61.78125,15,0.427
05/05/2018,2018,2,2520000,274,3,3,3,2,9197.080292,2029,0.9053024,,,,,,3.3115241,75.40625,2,0.266
23/02/2019,2019,1,937999,102,3,2,3,2,9196.068627,515,0.706005044,,,,,,2.7941533,39.46875,79,0.155
12/05/2018,2018,4,404600,44,1,0,1,1,9195.454545,0,0.469084405,,,,,,2.7915483,61.78125,15,0.296
18/05/2018,2018,2,404558,44,1,0,1,1,9194.5,0,0.427646132,,,,,,5.5426858,71.21875,3,0.234
20/07/2018,2018,3,616000,67,2,1,2,1,9194.029851,560,1.053138717,,,,,,2.7864827,61.78125,15,0.181
02/02/2019,2019,1,1379000,150,3,1,3,2,9193.333333,0,2.100848098,,,,,,0.3566119,62.5,11,0.303
29/01/2020,2020,1,763000,83,3,1,1,2,9192.771084,,1.219738896,1,1,1,0,1,7.2220327,57.25,18,0.332
19/11/2018,2018,4,698600,76,2,1,2,2,9192.105263,0,0.373606717,,,,,,4.7374561,71.21875,3,0.191
19/02/2018,2018,1,1820000,198,4,2,3,3,9191.919192,0,0.409389537,,,,,,5.2078089,71.21875,3,0.095
21/12/2018,2018,4,910000,99,2,1,3,2,9191.919192,909,0.758105874,,,,,,3.1184679,71.0625,4,0.192
28/01/2019,2019,1,211400,23,1,0,1,0,9191.304348,0,0.693338538,,,,,,5.0070194,66.15625,4,0.213
21/02/2019,2019,1,211400,23,1,0,1,1,9191.304348,0,0.679956733,,,,,,5.0042127,66.15625,4,0.213
14/09/2018,2018,3,358460,39,1,1,1,1,9191.282051,0,0.144443237,,,,,,3.1902027,68.96875,7,0.174
18/08/2018,2018,3,404395,44,1,0,1,1,9190.795455,0,0.373427485,,,,,,5.2045659,71.21875,3,0.105
10/08/2018,2018,4,422702,46,1,0,1,1,9189.173913,0,0.379442016,,,,,,5.9261927,59.59375,19,0.224
21/01/2019,2019,1,1093400,119,3,1,3,2,9188.235294,0,0.814297169,,,,,,3.0185554,39.46875,79,0.155
15/05/2018,2018,2,1176000,128,3,3,3,3,9187.5,654,0.460330188,,,,,,2.8137925,61.78125,15,0.427
29/05/2018,2018,2,1470000,160,3,2,3,3,9187.5,1260,0.651507986,,,,,,3.6416726,71.21875,3,0.234
09/07/2018,2018,3,735000,80,2,2,2,2,9187.5,728,0.819980691,,,,,,2.4549807,61.78125,15,0.181
23/11/2018,2018,4,441000,48,1,1,2,1,9187.5,301,0.540441737,,,,,,2.8099722,61.78125,15,0.296
12/06/2018,2018,4,441000,48,1,1,1,1,9187.5,350,1.056281104,,,,,,3.6504216,61.78125,15,0.296
28/12/2018,2018,4,441000,48,1,1,1,2,9187.5,350,1.056281104,,,,,,3.6504216,61.78125,15,0.296
16/11/2018,2018,4,367500,40,1,0,1,1,9187.5,273,0.241333295,,,,,,4.1236908,75.40625,2,0.173
19/02/2019,2019,1,441000,48,1,1,1,2,9187.5,350,1.101082826,,,,,,3.6341944,62.5,11,0.303
11/05/2018,2018,4,744100,81,2,1,2,1,9186.419753,651,2.301344466,,,,,,1.2100424,61.78125,15,0.296
24/01/2019,2019,1,845000,92,2,1,3,2,9184.782609,1185,2.455721736,0,0,0,0,0,13.4335084,54.71875,23,0.17
17/05/2018,2018,2,1175300,128,3,3,2,2,9182.03125,0,1.010324047,,,,,,6.407663,70.0625,6,0.21
24/10/2018,2018,4,707000,77,1,1,2,2,9181.818182,612,0.689532957,,,,,,2.427816,61.78125,15,0.296
25/10/2018,2018,4,707000,77,1,1,2,2,9181.818182,612,0.689532957,,,,,,2.427816,61.78125,15,0.296
16/07/2021,2021,3,1010000,110,3,2,3,1,9181.818182,950,0.998549457,0,0,1,0,1,5.7447281,56.9375,22,0.263
09/01/2018,2018,3,560000,61,2,1,1,1,9180.327869,350,0.438631919,,,,,,2.7822805,61.78125,15,0.174
07/11/2018,2018,3,1120000,122,2,1,2,2,9180.327869,630,1.041517351,,,,,,3.7464401,68.96875,7,0.174
11/06/2018,2018,4,1680000,183,3,3,4,4,9180.327869,1225,0.690291271,,,,,,3.8552321,71.21875,3,0.191
18/01/2019,2019,1,1120000,122,1,1,2,2,9180.327869,1050,1.037638621,,,,,,4.0354895,65.8125,5,0.327
14/09/2018,2018,3,560000,61,2,0,1,1,9180.327869,434,0.346348637,,,,,,3.8199491,75.40625,2,0.112
01/04/2019,2019,1,560000,61,2,0,2,1,9180.327869,434,0.346348637,,,,,,3.8199491,65.76666667,6,0.201
16/03/2018,2018,1,2092999,228,3,3,3,4,9179.820175,1750,1.324292482,,,,,,5.788678,70.0625,6,0.079
21/08/2018,2018,3,413000,45,1,0,1,1,9177.777778,385,1.053138717,,,,,,2.7864827,61.78125,15,0.181
18/01/2019,2019,1,743305,81,2,2,3,1,9176.604938,0,0.566473561,,,,,,4.57176,65.8125,5,0.327
22/01/2019,2019,1,743305,81,2,2,3,1,9176.604938,0,0.566473561,,,,,,4.57176,65.8125,5,0.327
24/02/2019,2019,1,679000,74,2,1,2,2,9175.675676,454,0.848353653,,,,,,2.72969,62.5,11,0.303
25/02/2019,2019,1,679000,74,2,1,2,2,9175.675676,454,0.848353653,,,,,,2.72969,62.5,11,0.303
01/05/2019,2019,1,944999,103,2,2,3,1,9174.747573,770,8.973894561,,,,,,30.251628,42.875,70,0.151
01/05/2019,2019,1,944999,103,2,2,3,1,9174.747573,770,8.973894561,,,,,,30.251628,42.875,70,0.151
19/01/2019,2019,1,944999,103,2,2,3,1,9174.747573,770,8.973894561,,,,,,30.251628,42.875,70,0.151
02/03/2019,2019,1,944999,103,2,2,3,1,9174.747573,770,8.973894561,,,,,,30.251628,42.875,70,0.151
20/11/2018,2018,4,944999,103,3,1,2,1,9174.747573,1131,0.681222174,,,,,,3.7117399,75.40625,2,0.173
07/10/2018,2018,3,1330000,145,3,3,4,0,9172.413793,826,2.198116485,,,,,,1.9112032,61.78125,15,0.181
10/05/2018,2018,4,1330000,145,3,3,3,3,9172.413793,770,0.8150393,,,,,,2.0461607,71.0625,4,0.192
16/11/2018,2018,4,1330000,145,2,2,2,2,9172.413793,1414,0.936219088,,,,,,5.5820908,78.21875,1,0.107
16/05/2018,2018,2,532000,58,2,0,1,1,9172.413793,840,0.833141147,,,,,,3.3553987,75.40625,2,0.266
09/10/2018,2018,3,266000,29,1,1,1,1,9172.413793,770,0.345471702,,,,,,3.9535053,75.40625,2,0.112
11/09/2018,2018,4,266000,29,1,1,1,1,9172.413793,1127,0.333593154,,,,,,4.0271754,75.40625,2,0.173
16/02/2019,2019,1,1330000,145,3,3,3,3,9172.413793,840,0.358242432,,,,,,3.3797655,62.5,11,0.303
18/10/2018,2018,4,669529,73,2,1,1,1,9171.630137,350,0.57616424,,,,,,3.9474984,75.40625,2,0.173
23/01/2019,2019,1,669529,73,2,1,2,1,9171.630137,0,0.57616424,,,,,,3.9474984,65.76666667,6,0.201
02/04/2019,2019,1,917000,100,3,1,2,1,9170,909,0.721179964,,,,,,3.0880167,71.21875,2,0.183
22/10/2020,2020,4,917000,100,3,1,3,2,9170,1625,0.262578112,0,0,0,0,0,4.9265661,72.40625,1,0.244
29/10/2020,2020,4,917000,100,3,1,3,2,9170,1625,0.262578112,0,0,0,0,0,4.9265661,72.40625,1,0.244
02/09/2021,2021,1,917000,100,3,1,3,2,9170,1625,0.262578112,0,0,0,0,0,4.9265661,66.3125,3,0.156
16/02/2021,2021,1,917000,100,3,1,3,2,9170,1625,0.262578112,0,0,0,0,0,4.9265661,66.3125,3,0.156
